GenomeID	num_contigs	total_length	gc	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	PredictedMobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_cluster	GenomeID	clust_90	clust_91	clust_92	clust_93	clust_94	clust_95	clust_96	clust_97	clust_98	clust_99	clust_100
CP023021	1	9024	34.70744681	rep_cluster_1364	000684__NC_013506_00012	MOBQ	NC_013506_00013	-	-	-	-	Mobilizable	CP023021	0	3727	CP023021	1364	1467	1574	1732	1922	2182	2502	2965	3548	4130	6391
CP023023	1	5300	35.11320755	-	-	MOBQ	CP023023_00004	-	-	-	-	Mobilizable	CP023023	0	1868	CP023023	1276	1342	1420	1528	1646	1795	1967	2179	2412	2717	4003
CP023024	1	7143	32.07335853	rep_cluster_1254	CP033534_00010	-	-	-	-	-	-	Non-mobilizable	CP023024	0	3217	CP023024	1364	1467	1574	1732	1922	2182	2502	2965	3549	4275	6697
CP023025	1	113420	41.96702522	rep_cluster_718	002191__CP004359_00001	-	-	-	-	-	-	Non-mobilizable	CP023025	0	2507	CP023025	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	7167
CP023027	1	10062	34.92347446	rep_cluster_1364	000684__NC_013506_00012	MOBQ	NC_013506_00013	-	-	-	-	Mobilizable	CP023027	0	3727	CP023027	1364	1467	1574	1732	1922	2182	2502	2965	3548	4130	6389
CP023028	1	110728	34.09435734	rep_cluster_734	002211__NC_010606_00001	MOBF	NC_017163_00021	MPF_F	NC_017163_00020,NC_010606_00071,NC_010606_00072,NC_010606_00075,NC_010606_00076,NC_010606_00078,NC_010606_00079,NC_010606_00080,NZ_AEOY01000095_00077,NC_017163_00052,NC_017163_00053	-	-	Conjugative	CP023028	0	2926	CP023028	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8084
CP023030	1	95206	34.09659055	rep_cluster_734	002211__NC_010606_00001	MOBF	NC_017163_00021	MPF_F	NC_017163_00052,NC_017163_00020,NC_010606_00071,NC_010606_00072,NC_010606_00075,NC_010606_00076,NC_010606_00078,NC_010606_00079,NC_010606_00080,NZ_AEOY01000095_00077,NC_017163_00053	-	-	Conjugative	CP023030	0	2926	CP023030	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8087
CP023035	1	9935	34.96728737	rep_cluster_1364	000684__NC_013506_00012	MOBQ	NC_013506_00013	-	-	-	-	Mobilizable	CP023035	0	3727	CP023035	1364	1467	1574	1732	1922	2182	2502	2965	3548	4130	6388
CP023037	1	217536	59.46877758	-	-	-	-	-	-	-	-	Non-mobilizable	CP023037	0	7024	CP023037	268	277	284	299	321	343	363	386	412	441	649
CP023038	1	159308	59.27323173	-	-	MOBP,MOBP,MOBF	NC_013210_00118,CP021468_00277,NC_016037_00051	MPF_I	NC_016037_00238,NC_016037_00057,NC_016037_00064	-	-	Conjugative	CP023038	0	4369	CP023038	1351	1430	1520	1644	1776	1937	2111	2333	2575	2889	4250
CP023039	1	127836	58.89655496	-	-	MOBF	CP023039_00062	-	-	-	-	Mobilizable	CP023039	0	7566	CP023039	2397	2538	2694	2907	3172	3520	3945	4556	5353	6549	13797
CP023040	1	42580	58.907938	-	-	-	-	-	-	-	-	Non-mobilizable	CP023040	0	7567	CP023040	3401	3542	3698	3911	4176	4524	4949	5560	6357	7553	14801
CP023041	1	26645	54.62938638	rep_cluster_1336	000656__HF677572_00019	MOBQ	NC_016028_00030	-	-	-	-	Mobilizable	CP023041	0	2762	CP023041	1364	1452	1545	1673	1811	1977	2159	2386	2640	2961	4353
CP023042	1	1866	48.01714898	-	-	-	-	-	-	-	-	Non-mobilizable	CP023042	0	7565	CP023042	4	4	4	4	4	4	4	5	6	7	7
CP023045	1	3295	42.51896813	-	-	MOBF	NC_019255_00001	-	-	-	-	Mobilizable	CP023045	0	2175	CP023045	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	7570
CP023051	1	61922	36.10025516	rep_cluster_110	CP006612	MOBP,MOBP	NC_013767_00059,NC_014255_00019	-	-	-	-	Mobilizable	CP023051	0	4666	CP023051	1364	1467	1574	1732	1922	2182	2502	2883	3276	3716	5563
CP023056	1	15178	44.52497035	-	-	-	-	-	-	-	-	Non-mobilizable	CP023056	0	7548	CP023056	3021	3162	3318	3531	3796	4144	4569	5180	5977	7173	14421
CP023058	1	10207	33.3104732	-	-	MOBQ	NC_010889_00010	-	-	-	-	Mobilizable	CP023058	0	5040	CP023058	1364	1467	1574	1732	1922	2182	2502	2965	3549	4721	11962
CP023059	1	2645	35.61436673	-	-	-	-	-	-	-	-	Non-mobilizable	CP023059	0	5700	CP023059	1364	1467	1574	1732	1922	2182	2535	3146	3943	5136	12377
CP023060	1	2365	42.2410148	-	-	MOBV	CP023060_00001	-	-	-	-	Mobilizable	CP023060	0	6976	CP023060	2167	2308	2464	2677	2942	3290	3715	4326	5123	6319	13567
CP023062	1	77306	46.74022715	IncFII,IncFIB	LS992172_00069,000095__NZ_CP014273_00094	-	-	MPF_F	NC_022651_00077,NC_010409_00124,NC_019000_00022	MOBP	NC_021077	Mobilizable	CP023062	0	2359	CP023062	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	7360
CP023066	1	124845	59.77812487	-	-	MOBQ	CP023066_00032	-	-	-	-	Mobilizable	CP023066	0	8466	CP023066	2757	2898	3054	3267	3532	3880	4305	4916	5713	6909	14157
CP023073	1	76753	58.01206467	rep_cluster_492	001860__NC_019313_00001	MOBP	CP026529_00118	MPF_T	NC_016814_00035,NC_019313_00276,NC_017327_00230,NC_017327_00231,NC_009622_00075	-	-	Conjugative	CP023073	0	7533	CP023073	2362	2503	2659	2872	3137	3485	3910	4521	5318	6514	13762
CP023135	1	211454	49.6240317	IncFIB	000107__CP014778_00094	-	-	-	-	-	-	Non-mobilizable	CP023135	0	4071	CP023135	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	11232
CP023143	1	228947	46.08883279	IncHI2A,rep_cluster_1088	BX664015,000340__KU353730	MOBH	NC_012555_00231	MPF_F	NC_005211_00200,NC_005211_00207,NC_005211_00005,NC_009838_00006,NC_005211_00012,NC_021845_00017,NC_005211_00030	MOBH	NC_004966	Conjugative	CP023143	0	920	CP023143	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	10085
CP023144	1	103234	53.19371525	IncK2/Z	KR905388	MOBP	CP023144_00056	MPF_I	NC_011754_00087,NC_014843_00047,NC_007365_00035,NC_011754_00109,NC_007365_00033,NC_022371_00084,NC_012487_00131,NC_022992_00098,NC_022992_00102	MOBP	FR821780	Conjugative	CP023144	0	724	CP023144	1364	1467	1574	1732	1922	2182	2502	2965	3585	4778	12019
CP023145	1	87173	50.96646898	IncQ1,IncFIB,IncFIA	000195__NC_013728_00014,000095__NZ_CP014273_00094,000094__NZ_CP015070_00117	MOBF	MF535908_00027	MPF_T	NC_007607_00115	-	-	Conjugative	CP023145	0	768	CP023145	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	10820
CP023148	1	19605	64.34072941	-	-	MOBP	CP023148_00004	-	-	-	-	Mobilizable	CP023148	0	7468	CP023148	2797	2938	3094	3307	3572	3920	4345	4956	5753	6949	14197
CP023150	1	24702	65.32264594	rep_cluster_578	001979__CP015274	MOBF	CP023150_00019	-	-	-	-	Mobilizable	CP023150	0	5644	CP023150	292	303	314	329	352	375	396	421	451	482	705
CP023152	1	247522	65.07906368	rep_cluster_519	001893__CP006836	MOBF	CP023152_00206	-	-	-	-	Mobilizable	CP023152	0	7472	CP023152	596	614	637	668	708	752	797	850	947	1059	1538
CP023153	1	95687	65.94730737	rep_cluster_519	001893__CP006836	MOBF	NC_020275_00121	-	-	-	-	Mobilizable	CP023153	0	2579	CP023153	595	613	636	667	707	751	795	848	944	1056	1531
CP023156	1	92558	62.92486873	rep_cluster_461,rep_cluster_429	001811__CP013007_00019,001765__CP013005_00025	MOBF,MOBP	NC_017558_00016,NC_007949_00237	MPF_T	NC_007506_00022	-	-	Conjugative	CP023156	0	7558	CP023156	506	524	545	574	609	649	687	728	808	910	1340
CP023157	1	22827	60.07359706	-	-	-	-	MPF_T	NZ_CM002262_00037,NC_017558_00032,NC_005240_00012,NC_005240_00006	-	-	Non-mobilizable	CP023157	0	5636	CP023157	506	524	545	574	609	648	685	723	800	898	1291
CP023158	1	26406	62.11845793	-	-	-	-	-	-	-	-	Non-mobilizable	CP023158	0	7564	CP023158	2516	2657	2813	3026	3291	3639	4064	4675	5472	6668	13916
CP023160	1	52393	62.6572252	rep_cluster_766	002245__CP017023	-	-	-	-	-	-	Non-mobilizable	CP023160	0	3166	CP023160	506	524	545	574	609	649	687	728	807	909	1337
CP023161	1	47414	61.82773021	rep_cluster_429	001765__CP013005_00025	MOBF	NC_017558_00016	MPF_T	NC_007506_00022	-	-	Conjugative	CP023161	0	7558	CP023161	506	524	545	574	609	649	687	728	807	909	1336
CP023162	1	15282	63.00222484	-	-	MOBQ	CP017021_00018	-	-	-	-	Mobilizable	CP023162	0	3168	CP023162	422	437	453	474	505	535	563	597	651	729	1026
CP023167	1	254041	47.49154664	IncFIA,IncN,IncHI1A	CP032169_00114,000155__CP018649,AF250878	MOBH	NC_013365_00169	MPF_F	NC_019360_00278,NC_005211_00030,NC_002305_00127,NC_002305_00120,NC_019360_00255,NC_019360_00256,NC_009981_00239	-	-	Conjugative	CP023167	0	918	CP023167	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	10033
CP023175	1	61448	37.80920453	rep_cluster_1006	000239__CP006248_00036	-	-	-	-	-	-	Non-mobilizable	CP023175	0	7078	CP023175	1364	1467	1574	1732	1922	2182	2502	2965	3697	4890	12131
CP023176	1	58689	42.45088517	rep_cluster_167	001071__CP006040_00008	MOBP	NC_021527_00025	-	-	-	-	Mobilizable	CP023176	0	2979	CP023176	1364	1467	1574	1732	1922	2182	2502	2867	3252	3688	5522
CP023177	1	41234	37.19018286	rep_cluster_707	CP002654	MOBQ	NC_011352_00007	-	-	-	-	Mobilizable	CP023177	0	3016	CP023177	1364	1467	1574	1732	1888	2072	2272	2531	2812	3158	4669
CP023178	1	13055	39.21869016	-	-	MOBQ	CP032362_00002	-	-	-	-	Mobilizable	CP023178	0	3560	CP023178	1364	1467	1574	1732	1922	2182	2488	2821	3166	3580	5331
CP023180	1	13115	33.73236752	-	-	MOBV	NC_016793_00005	-	-	-	-	Mobilizable	CP023180	0	4286	CP023180	1344	1420	1510	1633	1764	1924	2097	2318	2560	2874	4227
CP023181	1	2931	33.60627772	-	-	MOBV	CP023181_00002	-	-	-	-	Mobilizable	CP023181	0	638	CP023181	1417	1555	1709	1919	2183	2531	2956	3567	4364	5558	12804
CP023182	1	5374	33.79233346	rep_cluster_1909	001345__CP001167	MOBV	NC_007104_00003	-	-	-	-	Mobilizable	CP023182	0	4281	CP023182	1364	1467	1574	1732	1922	2151	2377	2654	2954	3322	4930
CP023183	1	7375	35.37627119	-	-	-	-	-	-	-	-	Non-mobilizable	CP023183	0	7557	CP023183	147	153	159	168	183	197	204	211	220	227	322
CP023186	1	126846	53.46640809	IncU,IncFII,IncFIA	000210__KF623109_00045,000122__JQ418538,CP022275_00044	MOBF	CP008789_00079	MPF_F	NC_021502_00150,NC_019165_00034,NC_022609_00081,NC_014312_00128,NC_021502_00131,NC_023332_00154,NC_014312_00118,NC_014312_00116	-	-	Conjugative	CP023186	0	5887	CP023186	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9196
CP023187	1	106579	55.50249111	IncFII,rep_cluster_2272,IncFIB	000122__JQ418538,CP042519_00001,000101__NZ_CP012345_00042	MOBF	NC_021501_00073	MPF_F	NC_021501_00097,NC_006323_00096,NC_006323_00097,NC_009378_00101,NC_006323_00105,NC_021501_00085,NC_021501_00084,NC_021501_00083,NC_006323_00113,NC_021501_00076,NC_021501_00074	-	-	Conjugative	CP023187	0	1030	CP023187	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9750
CP023188	1	46146	46.65193083	IncX3	000221__NC_025130_00012	MOBP	CP045055_00041	MPF_T	NC_019157_00029,NC_019157_00030,NC_019083_00030,NC_017624_00009	-	-	Conjugative	CP023188	0	1087	CP023188	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	10022
CP023190	1	166956	51.41055128	-	-	MOBP	NC_013210_00118	-	-	-	-	Mobilizable	CP023190	0	2802	CP023190	1364	1458	1551	1679	1818	1986	2171	2400	2660	2987	4419
CP023191	1	16749	52.64194877	-	-	-	-	-	-	-	-	Non-mobilizable	CP023191	0	6119	CP023191	1381	1519	1673	1883	2147	2495	2920	3531	4328	5521	12762
CP023250	1	65276	53.94019241	rep_cluster_1418	000759__NC_013950_00034	-	-	-	-	-	-	Non-mobilizable	CP023250	0	883	CP023250	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9750
CP023251	1	63075	51.19143876	IncL/M	JN626286	MOBP	NC_004464_00056	MPF_I	NC_005246_00057,NC_019063_00094,NC_019344_00078,NC_004464_00066,NC_004464_00068,NC_019154_00069,NC_005246_00069,NC_004464_00073,NC_004464_00105	-	-	Conjugative	CP023251	0	1068	CP023251	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8948
CP023252	1	4426	42.40849526	ColRNAI_rep_cluster_1987	CP024554_00008	-	-	-	-	-	-	Non-mobilizable	CP023252	0	1678	CP023252	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	7496
CP023253	1	1907	56.89564761	ColpVC	JX133088	-	-	-	-	-	-	Non-mobilizable	CP023253	0	1964	CP023253	1364	1467	1574	1732	1922	2182	2453	2766	3097	3490	5197
CP023259	1	107423	51.4880426	IncFIA,IncFIC,IncFIA,IncFIB	MK878891_00042,CP014493_00001,000094__NZ_CP015070_00117,000095__NZ_CP014273_00094	MOBF	NC_017627_00068	MPF_F	08-5333_00200,NC_008460_00107,NC_010719_00097,NZ_CM001154_00091,NC_022651_00077	MOBF	NZ_CM001473	Conjugative	CP023259	0	764	CP023259	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	11151
CP023260	1	44106	46.65124926	IncX3	000221__NC_025130_00012	MOBP	NC_020552_00059	MPF_T	NC_023277_00163,NC_019157_00029,NC_019157_00030,NC_019083_00030,NC_017624_00009	-	-	Conjugative	CP023260	0	1087	CP023260	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9801
CP023261	1	3735	42.89156627	rep_cluster_2350	CP041342_00001	MOBF	CP019897	-	-	MOB_unknown	NZ_CP014319	Mobilizable	CP023261	0	303	CP023261	1364	1467	1574	1732	1922	2182	2502	2965	3504	4034	6207
CP023262	1	2061	51.47986414	ColpVC	JX133088	-	-	-	-	-	-	Non-mobilizable	CP023262	0	1940	CP023262	1364	1467	1574	1732	1916	2108	2320	2587	2878	3232	4767
CP023263	1	1907	56.89564761	ColpVC	JX133088	-	-	-	-	-	-	Non-mobilizable	CP023263	0	1964	CP023263	1364	1467	1574	1732	1922	2182	2453	2766	3097	3490	5196
CP023264	1	1586	51.57629256	Col(MG828)	NC_008486	-	-	-	-	-	-	Non-mobilizable	CP023264	0	1133	CP023264	1364	1467	1574	1732	1922	2124	2338	2606	2898	3256	4803
CP023274	1	191769	51.7727057	IncC,rep_cluster_1254	000092__CP025470,000562__KT346360_00001	MOBH	NC_012885_00072	MPF_F	NC_012885_00167,NC_023291_00077,NC_012885_00091,NC_012885_00088,NC_016974_00085,NC_012885_00083,NC_014170_00023,NC_009140_00071	MOBH	JQ319772	Conjugative	CP023274	0	152	CP023274	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9750
CP023279	1	41078	41.33599494	-	-	-	-	-	-	-	-	Non-mobilizable	CP023279	0	7496	CP023279	2968	3109	3265	3478	3743	4091	4516	5127	5924	7120	14368
CP023280	1	67080	39.4379845	-	-	MOBF	CP023280_00020	-	-	-	-	Mobilizable	CP023280	0	7497	CP023280	2454	2595	2751	2964	3229	3577	4002	4613	5410	6606	13854
CP023281	1	30523	42.46633686	-	-	MOBP	CP023281_00025	-	-	-	-	Mobilizable	CP023281	0	7499	CP023281	2445	2586	2742	2955	3220	3568	3993	4604	5401	6597	13845
CP023282	1	44065	40.75797118	rep_cluster_776,rep_cluster_1657	002253__AP018266_00015,001058__CP000120_00023	MOBF	CP023282_00005	-	-	-	-	Mobilizable	CP023282	0	7498	CP023282	3228	3369	3525	3738	4003	4351	4776	5387	6184	7380	14628
CP023283	1	34165	41.86448119	-	-	-	-	-	-	-	-	Non-mobilizable	CP023283	0	7554	CP023283	3882	4023	4179	4392	4657	5005	5430	6041	6838	8034	15282
CP023286	1	249703	58.80826422	rep_cluster_156	000928__KR071788_00051	MOBH	CP018468_00111	-	-	-	-	Mobilizable	CP023286	0	7551	CP023286	741	765	795	837	889	940	1004	1073	1190	1339	1945
CP023287	1	99153	61.60075842	rep_cluster_461,rep_cluster_429	001811__CP013007_00019,001763__NC_003922_00014	MOBF	NC_017558_00016	MPF_T	NC_005240_00006,NC_003922_00039,NC_017558_00032,NC_005240_00012,NC_007506_00022	-	-	Conjugative	CP023287	0	3172	CP023287	506	524	545	574	609	649	687	728	807	908	1318
CP023300	1	15562	35.14972369	rep_cluster_1906	001341__NC_013277_00009	MOBQ	NZ_AEOZ01000236_00020	MPF_T	NZ_AEOZ01000236_00018	-	-	Conjugative	CP023300	0	1865	CP023300	1364	1467	1574	1732	1922	2182	2502	2965	3549	4369	6982
CP023302	1	61600	40.34253247	rep_cluster_731,rep_cluster_1006	002182__CP018327,000239__CP006248_00036	MOBQ,MOBP	NC_015603_00001,NC_015979_00031	-	-	-	-	Mobilizable	CP023302	0	2827	CP023302	1364	1467	1574	1732	1922	2182	2502	2965	3681	4874	12115
CP023303	1	60000	38.64333333	rep_cluster_167	001071__CP006040_00008	MOBQ	CP017358_00012	MPF_T	NC_011352_00013,NC_018699_00034	-	-	Conjugative	CP023303	0	4324	CP023303	1364	1467	1574	1732	1922	2182	2502	2965	3549	4170	6505
CP023307	1	64808	38.27305271	rep_cluster_167	001071__CP006040_00008	MOBQ	CP032755_00007	-	-	-	-	Mobilizable	CP023307	0	5730	CP023307	1364	1467	1594	1804	2068	2416	2841	3452	4249	5442	12683
CP023312	1	292095	41.90417501	-	-	-	-	-	-	-	-	Non-mobilizable	CP023312	0	7549	CP023312	2171	2312	2468	2681	2946	3294	3719	4330	5127	6323	13571
CP023318	1	139750	33.53202147	rep_cluster_385	001709__CP018875	MOBP	CP025701_00095	-	-	-	-	Mobilizable	CP023318	0	6816	CP023318	1295	1364	1447	1559	1680	1833	2005	2221	2459	2767	4089
CP023319	1	76501	36.49756212	rep_cluster_237	001513__CP010587_00071	-	-	-	-	-	-	Non-mobilizable	CP023319	0	4186	CP023319	1306	1376	1462	1577	1701	1857	2030	2247	2487	2798	4124
CP023342	1	5514	46.01015597	rep_cluster_2486	CP023342_00005	MOBP	CP022687_00005	-	-	-	-	Mobilizable	CP023342	0	391	CP023342	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	7180
CP023347	1	142368	47.59426276	IncFIA	000136__AP014877_00014	-	-	MPF_F	NC_019094_00090,NC_010409_00124,NC_022651_00077	MOBF	CP019007	Mobilizable	CP023347	0	2382	CP023347	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	7304
CP023348	1	88757	51.79309801	IncFIA	000136__AP014877_00014	MOBF	NC_022333_00006	MPF_F	NC_009787_00004,NZ_AGTD01000004_00104,NC_021871_00015,NC_022333_00014,NZ_AGTD01000004_00099,NC_021817_00023,NZ_AGTD01000004_00096,NZ_AGTD01000004_00094,NC_022333_00021,NZ_AGTD01000004_00091,NC_007635_00031	-	-	Conjugative	CP023348	0	772	CP023348	1364	1467	1574	1732	1922	2182	2502	2965	3549	4406	7147
CP023350	1	112045	48.07532688	IncI-gamma/K1	MF344575	MOBF,MOBP	NC_017627_00068,NC_019097	MPF_I	08-5333_00200,NC_022267_00057,NC_019097_00056	MOBP	JN253636	Conjugative	CP023350	0	705	CP023350	1364	1467	1574	1732	1922	2182	2502	2965	3549	4602	11843
CP023351	1	77345	51.86372745	IncFIA	000136__AP014877_00014	MOBF	NC_017627_00068	MPF_F	08-5333_00200,NC_010719_00096,NC_010719_00097,NC_010488_00021,NC_018966_00040,NC_017639_00100,NC_007675_00027,NC_013437_00116,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077	MOBF	AP010957	Conjugative	CP023351	0	107	CP023351	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	10848
CP023352	1	45777	49.93774166	IncI-gamma/K1	CP002968	-	-	-	-	-	-	Non-mobilizable	CP023352	0	4700	CP023352	1364	1467	1574	1732	1922	2182	2502	2965	3549	4621	11862
CP023354	1	62312	51.90011555	IncFIC,IncFIA	AY458016,000136__AP014877_00014	MOBF	CP023354_00077	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_010488_00021,NC_014615_00033	MOBF	CP010020	Conjugative	CP023354	0	90	CP023354	1364	1467	1574	1732	1922	2182	2502	2965	3508	4039	6215
CP023355	1	72470	51.49717124	IncFIA,IncFIC	000136__AP014877_00014,AY458016	MOBF	AP018572_00011	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_019037_00027,NC_019094_00068,NC_014615_00033,NC_008460_00107	MOBF	CP015086	Conjugative	CP023355	0	88	CP023355	1364	1467	1574	1732	1922	2182	2502	2991	3788	4981	12222
CP023356	1	94881	50.10697611	IncI-gamma/K1	KT186369	MOBP	NC_019097	MPF_I	NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085	MOBP	HM021326	Conjugative	CP023356	0	8	CP023356	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	10806
CP023358	1	100008	48.60411167	IncFIA,IncFIA	CP022275_00044,CP022610_00144	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017054_00096,NC_019037_00027,NC_019094_00068,NC_010719_00097,NC_010719_00096,08-5333_00200	MOBF	CP015086	Conjugative	CP023358	0	96	CP023358	1364	1467	1574	1732	1922	2182	2502	2965	3549	4539	11780
CP023360	1	53914	44.65259487	IncX1	000216__CP009767_00121	MOBP	NC_019096_00001	MPF_T	NC_017624_00009,NC_010860_00022,NC_019067_00043,NC_013503_00034,NC_023277_00163	-	-	Conjugative	CP023360	0	40	CP023360	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	10606
CP023361	1	80602	51.39202501	IncFIA,IncFIB	000094__NZ_CP015070_00117,000095__NZ_CP014273_00094	MOBF	MF535908_00027	MPF_T	NC_007607_00115	-	-	Conjugative	CP023361	0	768	CP023361	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9809
CP023362	1	85570	49.99065093	IncI-gamma/K1	KC788405	MOBP	NC_019097	MPF_I	NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085	MOBP	JN253636	Conjugative	CP023362	0	13	CP023362	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8528
CP023363	1	134388	51.94437003	IncFIB,IncFIC,IncFIA,IncQ1	000095__NZ_CP014273_00094,AY458016,000136__AP014877_00014,000195__NC_013728_00014	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_010488_00021,NC_014615_00033,NC_010719_00096,08-5333_00200	MOBF	CP016042	Conjugative	CP023363	0	760	CP023363	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9817
CP023365	1	92421	50.15526774	IncI-gamma/K1	KT186369	MOBP	NC_019097	MPF_I	NC_022267_00057,NC_019097_00056,NC_019097_00085,NZ_CM001473_00069,NC_022267_00069,NC_019097_00075,NC_015965_00072,NC_023290_00086,NC_019111_00038	MOBP	HM021326	Conjugative	CP023365	0	8	CP023365	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9701
CP023367	1	111523	48.68502461	IncI-gamma/K1,IncFIB,IncFII	AP011954,000095__NZ_CP014273_00094,LS992172_00069	MOBF,MOBF	AP018572_00011,MG904998_00124	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_010488_00021,NC_014615_00033,NC_008460_00107	MOBF	NZ_CP012164	Conjugative	CP023367	0	74	CP023367	1364	1467	1574	1732	1922	2182	2502	2965	3549	4542	11783
CP023368	1	48774	44.51962111	-	-	-	-	-	-	-	-	Non-mobilizable	CP023368	0	1187	CP023368	1364	1467	1574	1732	1922	2182	2502	2965	3549	4265	6669
CP023369	1	66332	51.19399385	IncFIA,IncFII	000136__AP014877_00014,AJ851089	MOBF	MF535908_00027	MPF_F	NC_022651_00077,NC_010409_00124,NC_017630_00031,NC_018966_00040,08-5333_00200	-	-	Conjugative	CP023369	0	107	CP023369	1364	1467	1574	1732	1922	2182	2502	2965	3549	4720	11961
CP023370	1	96402	50.09854567	IncI-gamma/K1	MG764547	MOBP	NC_019097	MPF_I	NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085	MOBP	HM021326	Conjugative	CP023370	0	7	CP023370	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	11473
CP023372	1	109207	52.14500902	IncFIA,IncFIC,IncFIA,IncFIC,IncFIA,IncFIB	000094__NZ_CP015070_00117,AP001918,CP042629_00001,AY458016,MK878891_00042,000096__NC_019117_00097	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_010488_00021,NC_014615_00033,NC_010719_00096,08-5333_00200	MOBF	FN868248	Conjugative	CP023372	0	69	CP023372	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9750
CP023373	1	31364	41.39459253	IncX4	000224__NC_022105_00002	MOBP	NC_013718_00057	MPF_T	NC_013718_00041,NC_013718_00044,NC_013718_00045,NC_021079_00038	-	-	Conjugative	CP023373	0	1147	CP023373	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	7918
CP023374	1	3173	46.95871415	rep_cluster_2350	CP041342_00001	MOBF	CP019897	-	-	MOB_unknown	NC_019102	Mobilizable	CP023374	0	306	CP023374	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	7229
CP023375	1	6800	51.95588235	rep_cluster_2335	KU302809_00001	-	-	-	-	MOBP	AJ001708	Mobilizable	CP023375	0	1356	CP023375	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	10378
