GenomeID	num_contigs	total_length	gc	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	PredictedMobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_cluster	GenomeID	clust_0.1	clust_0.09	clust_0.08	clust_0.07	clust_0.06	clust_0.05	clust_0.04	clust_0.03	clust_0.02	clust_0.01	clust_0
CP017135	1	23229	30.70730552	-	-	-	-	-	-	-	-	Non-mobilizable	CP017135	0	6576	CP017135	644	681	709	740	770	796	836	911	991	1099	1469
CP017136	1	19028	31.0279588	-	-	-	-	-	-	-	-	Non-mobilizable	CP017136	0	6643	CP017136	649	687	716	747	778	804	845	920	1001	1109	1481
CP017137	1	30924	30.02198939	-	-	-	-	-	-	-	-	Non-mobilizable	CP017137	0	6577	CP017137	644	681	709	740	771	797	837	912	992	1100	1470
CP017138	1	41647	29.17377002	-	-	-	-	-	-	-	-	Non-mobilizable	CP017138	0	5081	CP017138	652	690	719	750	781	807	849	925	1007	1117	1496
CP017139	1	5976	24.63186078	-	-	-	-	-	-	-	-	Non-mobilizable	CP017139	0	6190	CP017139	528	553	564	576	593	605	626	649	669	711	883
CP017140	1	72318	26.99466246	-	-	-	-	-	-	-	-	Non-mobilizable	CP017140	0	2951	CP017140	496	518	527	534	548	560	578	597	607	634	753
CP017144	1	70968	52.87171683	rep_cluster_1169	000449__CP022171	MOBF	NC_009350_00050	MPF_F	NC_009350_00049,NC_009350_00044,NC_009350_00038,NC_009350_00037,NC_009350_00035,NC_009350_00034,NC_009350_00033,NC_009350_00030	-	-	Conjugative	CP017144	0	5377	CP017144	1597	1697	1776	1840	1923	2009	2119	2280	2453	2698	3613
CP017145	1	63563	54.83536019	rep_cluster_1169	000449__CP022171	-	-	-	-	-	-	Non-mobilizable	CP017145	0	5378	CP017145	1598	1698	1777	1841	1924	2010	2121	2282	2455	2700	3618
CP017148	1	339755	62.88972936	rep_cluster_456	001801__CP017148	MOBP	CP017148_00110	MPF_T	NC_015685_00123,NC_015685_00118,NC_007960_00083,NC_015685_00113	-	-	Conjugative	CP017148	0	7785	CP017148	2816	3032	3240	3462	3753	4096	4523	5112	5950	7247	11853
CP017182	1	47221	50.02435357	IncFIB	CP039454_00078	-	-	-	-	-	-	Non-mobilizable	CP017182	0	836	CP017182	2393	2579	2750	2926	3166	3438	3752	4193	4777	5629	8686
CP017185	1	151583	50.87179961	rep_cluster_2183,IncFII,IncFIB	CP033468_00001,AJ851089,000101__NZ_CP012345_00042	MOBF	CP017185_00029	MPF_F	NC_021817_00013,NC_019125_00135,NC_021871_00015,NC_022333_00014,NC_021817_00023,NC_021871_00022,NZ_AGTD01000004_00094,NZ_AGTD01000004_00091,NC_019342_00064	-	-	Conjugative	CP017185	0	6129	CP017185	2333	2505	2663	2821	3027	3260	3521	3878	4309	4896	7091
CP017187	1	131604	52.06528677	IncFIA,IncFII	CP022275_00044,CP019890_00139	MOBF	CP021777_00069	MPF_F	NC_015963_00100,NC_014107_00155,NC_014107_00154,NC_014107_00147,NC_014107_00146,NC_014107_00145,NC_014107_00139,NC_014107_00137,NC_014107_00135,NC_009425_00108,NC_014107_00127,NC_014107_00126,NC_015963_00068	-	-	Conjugative	CP017187	0	974	CP017187	2278	2441	2591	2742	2935	3153	3396	3731	4135	4691	6821
CP017189	1	26615	61.37892166	rep_cluster_1061	000305__NC_010872_00007	MOBP	NZ_CM002269_00016	MPF_T	NC_010876_00023,NC_010876_00027	-	-	Conjugative	CP017189	0	3169	CP017189	1478	1566	1633	1685	1757	1830	1922	2059	2217	2432	3253
CP017198	1	36706	35.84700049	rep_cluster_1503	000845__DQ489740	MOBV	NC_016820_00021	-	-	-	-	Mobilizable	CP017198	0	4253	CP017198	4031	4335	4638	4969	5359	5815	6363	7090	8071	9532	14676
CP017199	1	31685	35.86555152	-	-	MOBT	CP042405_00025	-	-	-	-	Mobilizable	CP017199	0	4259	CP017199	4037	4342	4645	4976	5367	5825	6374	7102	8086	9548	14695
CP017200	1	19636	35.97983296	rep_cluster_589	001995__LN890334_00001	MOBV	NC_016821_00017	-	-	-	-	Mobilizable	CP017200	0	4435	CP017200	4057	4362	4670	5004	5398	5864	6424	7156	8145	9609	14764
CP017202	1	26506	26.23556931	-	-	-	-	-	-	-	-	Non-mobilizable	CP017202	0	3885	CP017202	504	526	535	542	556	568	587	606	617	645	768
CP017203	1	29892	29.11481333	rep_cluster_1621	001011__CP002311_00032	-	-	-	-	-	-	Non-mobilizable	CP017203	0	3820	CP017203	538	566	578	592	612	626	650	688	721	775	963
CP017204	1	30192	29.19316375	-	-	-	-	-	-	-	-	Non-mobilizable	CP017204	0	3818	CP017204	538	566	578	592	612	626	649	682	713	764	947
CP017205	1	30176	29.14567869	-	-	-	-	-	-	-	-	Non-mobilizable	CP017205	0	3820	CP017205	538	566	578	592	612	626	650	688	722	777	965
CP017207	1	18340	27.66630316	rep_cluster_1662	001063__CP001303_00032	-	-	-	-	-	-	Non-mobilizable	CP017207	0	3809	CP017207	538	566	578	592	613	630	665	720	773	840	1046
CP017208	1	30017	29.38668088	-	-	-	-	-	-	-	-	Non-mobilizable	CP017208	0	3820	CP017208	538	566	578	592	612	626	650	688	724	779	968
CP017209	1	30054	29.13089772	-	-	-	-	-	-	-	-	Non-mobilizable	CP017209	0	3820	CP017209	538	566	578	592	612	626	651	693	733	791	983
CP017210	1	8714	23.82373193	-	-	-	-	-	-	-	-	Non-mobilizable	CP017210	0	2279	CP017210	533	558	570	582	599	611	633	656	677	721	899
CP017211	1	15594	23.16275491	-	-	-	-	-	-	-	-	Non-mobilizable	CP017211	0	2195	CP017211	522	547	558	569	586	598	618	640	657	697	864
CP017212	1	24723	23.20915746	-	-	-	-	-	-	-	-	Non-mobilizable	CP017212	0	3853	CP017212	561	591	606	626	649	667	705	769	829	904	1148
CP017213	1	27643	25.10219585	-	-	-	-	-	-	-	-	Non-mobilizable	CP017213	0	3855	CP017213	565	595	612	632	655	674	712	776	838	916	1171
CP017214	1	23104	24.45031163	rep_cluster_292	001599__CP001274_00004	-	-	-	-	-	-	Non-mobilizable	CP017214	0	3866	CP017214	559	589	603	622	645	663	700	763	821	894	1129
CP017215	1	29289	31.77302059	-	-	-	-	-	-	-	-	Non-mobilizable	CP017215	0	3874	CP017215	555	585	599	617	640	657	694	754	810	881	1107
CP017216	1	30210	25.52135055	-	-	-	-	-	-	-	-	Non-mobilizable	CP017216	0	3881	CP017216	563	593	609	629	652	671	709	773	833	910	1159
CP017217	1	38925	26.03211304	-	-	-	-	-	-	-	-	Non-mobilizable	CP017217	0	4113	CP017217	551	581	595	613	635	652	688	747	802	872	1087
CP017218	1	53759	28.12180286	-	-	-	-	-	-	-	-	Non-mobilizable	CP017218	0	4026	CP017218	517	541	551	561	578	590	610	631	646	680	832
CP017219	1	27681	31.82327228	rep_cluster_1529	000889__CP001443_00029	-	-	-	-	-	-	Non-mobilizable	CP017219	0	3873	CP017219	555	585	599	617	640	657	693	753	808	878	1099
CP017221	1	147225	51.72423162	IncFIB,IncFIA,IncFIA	000096__NC_019117_00097,CP022610_00144,000094__NZ_CP015070_00117	MOBF	NC_017627_00068	MPF_F	08-5333_00200,NC_008460_00107,NC_014615_00033,NC_010488_00021,NC_018966_00040,NC_017639_00100,NC_007675_00027,NC_013437_00116,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077	MOBF	LN824137	Conjugative	CP017221	0	113	CP017221	2377	2560	2729	2901	3127	3379	3664	4050	4555	5274	7981
CP017222	1	54159	44.93805277	IncX1,IncX3	000215__KC853434_00019,JN247852	MOBP	NC_019096_00001	MPF_T	NC_023277_00163,NC_013503_00034,NC_019067_00043,NC_010860_00022,NC_017624_00009	MOBP	GQ900390	Conjugative	CP017222	0	37	CP017222	2463	2662	2856	3063	3341	3674	4086	4654	5470	6741	11198
CP017223	1	5828	46.61976664	rep_cluster_2350	CP041342_00001	MOBP	NC_020251_00005	-	-	MOBP	NZ_CP011417	Mobilizable	CP017223	0	261	CP017223	1850	1967	2072	2166	2292	2426	2578	2781	3015	3336	4698
CP017224	1	2454	48.77750611	rep_cluster_2335	KU302809_00001	-	-	-	-	-	-	Non-mobilizable	CP017224	0	1520	CP017224	1876	2003	2116	2223	2360	2510	2668	2885	3129	3461	4946
CP017225	1	1934	51.39607032	ColpVC	JX133088	-	-	-	-	-	-	Non-mobilizable	CP017225	0	1940	CP017225	1261	1334	1391	1431	1493	1551	1629	1754	1892	2079	2780
CP017230	1	51522	28.77411591	rep_cluster_475	001826__KX686749	MOBP	NC_022355_00016	MPF_T	NC_007141_00026,NC_006135_00040,NC_022355_00043,NC_022355_00047	-	-	Conjugative	CP017230	0	2644	CP017230	3743	4006	4258	4533	4869	5255	5720	6367	7273	8686	13651
CP017231	1	28521	28.35805196	-	-	MOBP	NC_022656_00032	MPF_T	NC_022656_00023,NC_022656_00008	-	-	Conjugative	CP017231	0	2577	CP017231	3758	4022	4274	4550	4887	5273	5742	6393	7310	8736	13723
CP017233	1	96999	49.26339447	IncX1,IncFII,IncFIB	000216__CP009767_00121,000114__CP015527,000101__NZ_CP012345_00042	MOBP	NC_019096_00001	MPF_F	NC_023277_00163,NC_013503_00034,NC_019067_00043,NC_019002_00076,NC_022651_00077,NC_019002_00072,NC_019094_00090	MOBP	FR821778	Conjugative	CP017233	0	21	CP017233	2347	2520	2680	2841	3051	3286	3548	3909	4342	4930	7138
CP017246	1	34992	42.47828075	IncX4	000224__NC_022105_00002	MOBP	NC_013718_00057	MPF_T	NC_021079_00038,NC_013718_00045,NC_013718_00044,NC_013718_00041	-	-	Conjugative	CP017246	0	1146	CP017246	2465	2665	2859	3066	3344	3679	4093	4670	5498	6782	11275
CP017254	1	5894	30.40380048	rep_cluster_450	001794__CP017254	-	-	MPF_unknown	WP_084023917	-	-	Non-mobilizable	CP017254	0	8376	CP017254	3401	3640	3867	4112	4428	4792	5244	5865	6746	8114	12867
CP017255	1	69744	25.19786648	-	-	-	-	-	-	-	-	Non-mobilizable	CP017255	0	7782	CP017255	1222	1294	1348	1388	1448	1502	1576	1700	1831	2009	2664
CP017256	1	163055	25.60608384	-	-	-	-	-	-	-	-	Non-mobilizable	CP017256	0	7783	CP017256	1223	1295	1349	1389	1449	1503	1577	1701	1832	2010	2665
CP017262	1	62971	43.90592495	-	-	MOBP	NZ_AVAB01000111_00008	-	-	-	-	Mobilizable	CP017262	0	2689	CP017262	3922	4203	4477	4774	5127	5538	6039	6725	7680	9126	14192
CP017263	1	36931	40.19658282	rep_cluster_707,rep_cluster_816	002181__CP016800,002299__NC_021722_00001	MOBQ,MOBP	CP019032_00014,NC_015979_00031	-	-	-	-	Mobilizable	CP017263	0	2683	CP017263	3921	4202	4476	4773	5126	5537	6038	6723	7678	9124	14190
CP017264	1	83229	43.52329116	-	-	MOBQ,MOBP	NC_015603_00001,NC_012222_00016	-	-	-	-	Mobilizable	CP017264	0	4643	CP017264	3863	4133	4391	4676	5020	5416	5897	6565	7501	8936	13968
CP017265	1	28557	39.885142	rep_cluster_707	002175__NC_017468_00016	MOBQ	NC_015603_00001	MPF_T	NC_011839_00038,NC_011352_00013	-	-	Conjugative	CP017265	0	2706	CP017265	3968	4255	4547	4859	5227	5652	6171	6868	7828	9276	14360
CP017266	1	47078	42.82892221	rep_cluster_731,rep_cluster_197	002182__CP018327,001411__NZ_AVAB01000114_00033	MOBP,MOBQ	NC_015979_00031,NC_006377_00033	-	-	-	-	Mobilizable	CP017266	0	2679	CP017266	3921	4202	4476	4772	5125	5536	6037	6722	7677	9123	14189
CP017268	1	15225	31.06732348	rep_cluster_1757	001175__CP017268_00002	-	-	-	-	-	-	Non-mobilizable	CP017268	0	2624	CP017268	4176	4494	4817	5169	5591	6092	6689	7464	8506	10042	15377
CP017270	1	24587	36.65351609	-	-	-	-	-	-	-	-	Non-mobilizable	CP017270	0	8377	CP017270	5271	5618	5978	6365	6834	7391	8056	8898	9999	11630	17526
CP017280	1	95331	54.7723196	-	-	-	-	-	-	-	-	Non-mobilizable	CP017280	0	2902	CP017280	3505	3746	3976	4227	4549	4918	5375	6001	6886	8263	13044
CP017281	1	92219	51.23564558	IncFIA,IncFII,rep_cluster_2183	CP032169_00114,000132__HG969996,CP033468_00001	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_019389_00068,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_011281_00082,NC_021654_00016,NC_019165_00034,NC_014312_00141,NC_021502_00150	-	-	Conjugative	CP017281	0	2330	CP017281	2450	2648	2842	3041	3309	3628	4018	4564	5328	6525	10618
CP017282	1	58666	51.65854157	IncL/M	JN626286	MOBP	NC_004464_00056	MPF_I	NC_005246_00057,NC_019063_00094,NC_019344_00078,NC_004464_00066,NC_004464_00068,NC_019154_00069,NC_005246_00069,NC_004464_00073,NC_004464_00105	-	-	Conjugative	CP017282	0	1068	CP017282	2456	2655	2849	3055	3331	3661	4067	4630	5425	6657	10827
CP017283	1	108867	55.21232329	rep_cluster_2272,IncFII	CP042519_00001,000122__JQ418538	MOBF	NC_021501_00073	MPF_F	NC_021501_00074,NC_021501_00076,NC_006323_00113,NC_021501_00083,NC_021501_00084,NC_021501_00085,NC_006323_00105,NC_009378_00101,NC_006323_00097,NC_006323_00096,NC_021501_00097	-	-	Conjugative	CP017283	0	1031	CP017283	2332	2503	2661	2819	3024	3255	3514	3868	4294	4879	7051
CP017285	1	108857	55.21647666	rep_cluster_2272,IncFII	CP042519_00001,000122__JQ418538	MOBF	NC_021501_00073	MPF_F	NC_021501_00074,NC_021501_00076,NC_006323_00113,NC_021501_00083,NC_021501_00084,NC_021501_00085,NC_006323_00105,NC_009378_00101,NC_006323_00097,NC_006323_00096,NC_021501_00097	-	-	Conjugative	CP017285	0	1031	CP017285	2332	2503	2661	2819	3024	3255	3514	3868	4294	4879	7052
CP017286	1	92231	51.22897941	IncFII,rep_cluster_2183,IncFIA	000132__HG969996,CP033468_00001,CP032169_00114	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_019389_00068,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_011281_00082,NC_021654_00016,NC_019165_00034,NC_014312_00141,NC_021502_00150	-	-	Conjugative	CP017286	0	2330	CP017286	2450	2648	2842	3041	3309	3628	4018	4564	5328	6525	10617
CP017287	1	73385	53.97152007	IncFIC,IncFIA	AY458016,MK878891_00042	MOBF	NC_017627_00068	-	-	MOBP	AP014804	Mobilizable	CP017287	0	2886	CP017287	2377	2560	2729	2903	3139	3405	3704	4122	4669	5471	8371
CP017294	1	398087	59.37119273	IncP	000164__NC_022344_00310	MOBP	CP010360_00062	MPF_T	NC_022344_00321,NC_022344_00326,NC_022344_00330,NC_015727_00490	-	-	Conjugative	CP017294	0	2132	CP017294	1915	2045	2165	2282	2428	2589	2759	2992	3247	3591	5201
CP017301	1	64544	62.27069906	-	-	-	-	-	-	-	-	Non-mobilizable	CP017301	0	7136	CP017301	4772	5117	5474	5856	6321	6873	7525	8359	9458	11082	16930
CP017302	1	7616	69.0782563	-	-	-	-	-	-	-	-	Non-mobilizable	CP017302	0	5560	CP017302	849	894	940	975	1017	1053	1109	1208	1309	1459	1965
CP017309	1	75753	61.52363603	-	-	-	-	-	-	-	-	Non-mobilizable	CP017309	0	7320	CP017309	1480	1568	1637	1690	1763	1839	1933	2072	2231	2446	3295
CP017318	1	48995	62.09409123	rep_cluster_2464	CP017325_00030	MOBP	NC_022539_00043	MPF_T	NC_022539_00042	-	-	Conjugative	CP017318	0	6103	CP017318	1486	1575	1644	1697	1772	1848	1943	2084	2246	2466	3346
CP017320	1	39642	62.4287372	-	-	-	-	-	-	-	-	Non-mobilizable	CP017320	0	7781	CP017320	4930	5276	5635	6019	6486	7040	7696	8531	9630	11257	17108
CP017321	1	19091	58.6663873	-	-	-	-	-	-	-	-	Non-mobilizable	CP017321	0	7781	CP017321	4930	5276	5635	6019	6486	7040	7696	8532	9631	11258	17109
CP017322	1	69402	61.26048241	rep_cluster_1991	001431__CP018733	-	-	-	-	-	-	Non-mobilizable	CP017322	0	7320	CP017322	1480	1568	1637	1690	1763	1839	1933	2072	2231	2447	3296
CP017324	1	23254	61.07766406	-	-	-	-	-	-	-	-	Non-mobilizable	CP017324	0	7323	CP017324	1480	1568	1637	1690	1764	1840	1934	2074	2233	2449	3298
CP017325	1	61451	61.66539194	rep_cluster_2464	CP017325_00030	MOBP	NC_022539_00043	MPF_T	NC_022539_00042	-	-	Conjugative	CP017325	0	6103	CP017325	1486	1575	1644	1697	1772	1848	1943	2084	2246	2466	3347
CP017355	1	64303	40.73993437	rep_cluster_172	001133__AB370337_00055	MOBP	NC_012551_00064	MPF_T	NC_012551_00048	-	-	Conjugative	CP017355	0	4930	CP017355	4024	4326	4629	4958	5347	5802	6346	7069	8047	9507	14642
CP017356	1	47816	40.93190564	rep_cluster_1465	000804__CP002223	MOBQ	NC_006377_00033	MPF_T	NC_011352_00013,NC_011839_00038	-	-	Conjugative	CP017356	0	4100	CP017356	3952	4237	4517	4820	5179	5597	6108	6801	7758	9206	14280
CP017357	1	33716	38.9192075	rep_cluster_778	002255__CP003044_00001	MOBQ	NC_015603_00001	-	-	-	-	Mobilizable	CP017357	0	3018	CP017357	3983	4273	4568	4887	5259	5686	6213	6912	7873	9321	14414
CP017358	1	26872	38.78758559	rep_cluster_707	002175__NC_017468_00016	MOBQ	CP017358_00012	MPF_T	NC_011352_00013,NC_018699_00034	-	-	Conjugative	CP017358	0	4326	CP017358	3966	4251	4539	4844	5206	5627	6143	6837	7797	9245	14327
CP017359	1	11727	41.7668628	-	-	MOBQ	NC_020821_00023	-	-	-	-	Mobilizable	CP017359	0	3021	CP017359	3984	4275	4570	4889	5261	5689	6216	6916	7878	9326	14419
CP017360	1	3538	36.46127756	rep_cluster_1880	001316__JX174168	-	-	-	-	-	-	Non-mobilizable	CP017360	0	7458	CP017360	3878	4148	4407	4694	5040	5436	5918	6588	7524	8959	13993
CP017361	1	4976	35.04823151	rep_cluster_2119	CP005948	-	-	-	-	-	-	Non-mobilizable	CP017361	0	3005	CP017361	3908	4183	4453	4748	5099	5507	6004	6683	7631	9076	14136
CP017362	1	14117	35.82205851	-	-	-	-	-	-	-	-	Non-mobilizable	CP017362	0	2970	CP017362	3891	4163	4425	4716	5062	5461	5951	6625	7562	8997	14038
CP017364	1	67983	39.64520542	rep_cluster_1006,rep_cluster_778	000239__CP006248_00036,002255__CP003044_00001	MOBQ,MOBQ	NC_020821_00023,NC_015603_00001	-	-	-	-	Mobilizable	CP017364	0	3018	CP017364	3983	4273	4568	4887	5259	5686	6213	6912	7874	9322	14415
CP017367	1	31304	36.87707641	rep_cluster_1880	001316__JX174168	MOBQ	CP032362_00002	-	-	-	-	Mobilizable	CP017367	0	2970	CP017367	3891	4163	4425	4716	5062	5461	5951	6625	7563	8998	14039
CP017368	1	25864	38.62511599	rep_cluster_707	002175__NC_017468_00016	MOBQ	CP017358_00012	MPF_T	NC_018699_00034,NC_011352_00013	-	-	Conjugative	CP017368	0	4326	CP017368	3966	4251	4539	4844	5206	5627	6143	6837	7797	9245	14328
CP017369	1	3899	42.01077199	-	-	-	-	-	-	-	-	Non-mobilizable	CP017369	0	5960	CP017369	3885	4155	4415	4704	5050	5447	5933	6605	7541	8976	14011
CP017370	1	5729	35.95740967	-	-	-	-	-	-	-	-	Non-mobilizable	CP017370	0	5433	CP017370	4197	4515	4841	5194	5619	6125	6729	7513	8562	10106	15450
CP017371	1	43484	44.8946739	-	-	-	-	-	-	-	-	Non-mobilizable	CP017371	0	8378	CP017371	3638	3893	4132	4390	4719	5097	5556	6187	7078	8467	13314
CP017373	1	9533	35.84391063	rep_cluster_2119	CP005948	-	-	-	-	-	-	Non-mobilizable	CP017373	0	3005	CP017373	3908	4183	4453	4748	5099	5507	6004	6683	7631	9073	14129
CP017375	1	40345	43.28665262	rep_cluster_707	002181__CP016800	MOBP	CP017375_00045	-	-	-	-	Mobilizable	CP017375	0	5615	CP017375	4007	4308	4609	4936	5320	5768	6305	7020	7991	9444	14563
CP017376	1	47592	39.64741973	rep_cluster_778	002255__CP003044_00001	MOBQ	NC_006377_00033	MPF_T	NC_011839_00038,NC_011352_00013	-	-	Conjugative	CP017376	0	4340	CP017376	3968	4254	4545	4856	5223	5647	6166	6862	7822	9270	14354
CP017377	1	14369	37.71313244	-	-	-	-	-	-	-	-	Non-mobilizable	CP017377	0	4101	CP017377	3952	4237	4517	4820	5180	5598	6109	6802	7759	9207	14281
CP017378	1	10971	36.38683803	rep_cluster_1244,rep_cluster_1255	000552__NC_021528_00011,CP003162	-	-	-	-	-	-	Non-mobilizable	CP017378	0	2295	CP017378	3907	4182	4451	4746	5097	5505	6002	6681	7629	9071	14126
CP017380	1	42745	38.17756463	rep_cluster_707	002178__NC_021518	MOBQ,MOBP	NC_020821_00023,NC_015979_00031	-	-	-	-	Mobilizable	CP017380	0	3938	CP017380	3989	4284	4579	4899	5273	5705	6235	6939	7902	9350	14446
CP017381	1	41908	39.55569342	rep_cluster_778	002255__CP003044_00001	MOBQ	NC_011352_00007	MPF_T	NC_011839_00038,NC_011352_00013	-	-	Conjugative	CP017381	0	4324	CP017381	3966	4251	4538	4843	5204	5625	6141	6835	7795	9243	14324
CP017382	1	49625	39.13350126	rep_cluster_1465	000804__CP002223	MOBQ	NC_015603_00001	-	-	-	-	Mobilizable	CP017382	0	2821	CP017382	3998	4299	4596	4922	5303	5746	6282	6993	7961	9410	14518
CP017383	1	57031	38.69825183	rep_cluster_707,rep_cluster_1006	002181__CP016800,000239__CP006248_00036	MOBP,MOBQ	NC_015979_00031,NC_015603_00001	-	-	-	-	Mobilizable	CP017383	0	2826	CP017383	3998	4299	4596	4921	5301	5743	6278	6986	7953	9402	14505
CP017386	1	155781	53.02443815	rep_cluster_2183,IncFII,rep_cluster_1418	CP033468_00001,KF954760,000759__NC_013950_00034	MOBF	NC_021231_00058	MPF_F	NC_021502_00150,NC_019155_00032,NC_019165_00034,NC_021654_00016,NC_019389_00080,NC_022609_00081,NC_014312_00128,NC_021502_00131,NC_019389_00068,NC_023332_00154,NC_014312_00118,NC_014312_00116	-	-	Conjugative	CP017386	0	2344	CP017386	2450	2648	2842	3043	3315	3639	4040	4593	5372	6586	10710
CP017387	1	225962	51.02672131	IncC,IncFIB	000092__CP025470,000100__NZ_CP016161_00012	MOBH	NC_012885_00072	MPF_F	NC_009140_00071,NC_014170_00023,NC_012885_00083,NC_016974_00085,NC_012885_00088,NC_012885_00091,NC_012885_00167,NC_008612_00190	MOBH	JQ319772	Conjugative	CP017387	0	159	CP017387	2422	2611	2790	2970	3218	3502	3838	4307	4961	5949	9485
CP017388	1	10077	55.07591545	ColRNAI_rep_cluster_1857	000003__NC_002119_00001	MOBC	NC_009793_00003	-	-	-	-	Mobilizable	CP017388	0	1371	CP017388	1827	1939	2037	2123	2232	2345	2484	2673	2890	3186	4400
CP017407	1	51784	40.21898656	rep_cluster_1465,rep_cluster_1607	000804__CP002223,000990__NC_021225	MOBQ,MOBP	NC_006377_00033,NC_015979_00031	-	-	-	-	Mobilizable	CP017407	0	3112	CP017407	3981	4271	4566	4884	5256	5682	6209	6908	7869	9317	14410
CP017408	1	43225	43.11856564	-	-	-	-	-	-	-	-	Non-mobilizable	CP017408	0	3949	CP017408	3987	4281	4576	4895	5268	5699	6228	6931	7894	9342	14437
CP017409	1	37427	38.21839848	rep_cluster_731	002182__CP018327	MOBP,MOBQ	NC_015979_00031,NC_015603_00001	-	-	-	-	Mobilizable	CP017409	0	3939	CP017409	3989	4284	4579	4900	5274	5706	6236	6940	7903	9351	14447
CP017410	1	27923	39.42627941	rep_cluster_778	002255__CP003044_00001	MOBQ	NC_015603_00001	MPF_T	NC_011352_00013,NC_011839_00038	-	-	Conjugative	CP017410	0	2706	CP017410	3968	4255	4547	4859	5227	5652	6172	6870	7830	9278	14362
CP017411	1	17514	42.16055727	rep_cluster_1255,rep_cluster_2119	CP003162,CP005948	-	-	-	-	-	-	Non-mobilizable	CP017411	0	3005	CP017411	3908	4183	4453	4748	5099	5507	6004	6684	7633	9078	14138
CP017412	1	35937	39.8753374	rep_cluster_707	002174__CP006038_00005	MOBQ	NC_015603_00001	-	-	-	-	Mobilizable	CP017412	0	3019	CP017412	3983	4273	4568	4887	5259	5687	6214	6914	7876	9324	14417
CP017413	1	85398	46.72357666	rep_cluster_867	002347__CP001920_00047	MOBF	NC_014108_00108	MPF_F	NC_014108_00057,NC_014108_00059,NC_014108_00062,NC_014108_00064,NC_014108_00068,NC_014108_00109	-	-	Conjugative	CP017413	0	2079	CP017413	468	490	499	506	520	532	550	567	577	603	715
CP017416	1	44917	28.88883941	-	-	MOBP	NC_022355_00016	MPF_T	NC_022355_00040,NC_006134_00038,NC_022355_00043,NC_022355_00047	-	-	Conjugative	CP017416	0	2643	CP017416	3743	4006	4258	4533	4869	5255	5720	6366	7271	8677	13633
CP017417	1	73372	26.12304421	-	-	-	-	-	-	-	-	Non-mobilizable	CP017417	0	6656	CP017417	3742	4005	4257	4532	4868	5254	5719	6363	7267	8668	13617
CP017418	1	44687	29.20983731	rep_cluster_475	001826__KX686749	MOBP	NC_022355_00016	MPF_T	NC_007141_00026,NC_006135_00040,NC_022355_00043,NC_022355_00047	-	-	Conjugative	CP017418	0	2643	CP017418	3743	4006	4258	4533	4869	5255	5720	6367	7273	8689	13661
CP017419	1	42686	28.78695591	-	-	MOBP	NC_022355_00016	MPF_T	NC_022355_00040,NC_006134_00038,NC_022355_00043,NC_022355_00047	-	-	Conjugative	CP017419	0	2643	CP017419	3743	4006	4258	4533	4869	5255	5720	6366	7271	8676	13631
CP017422	1	288370	61.92218331	rep_cluster_1547	000912__CP002380	MOBP	CP017423_00049	MPF_T	NC_008539_00051	-	-	Conjugative	CP017422	0	7778	CP017422	4814	5159	5518	5902	6368	6922	7576	8411	9510	11135	16985
CP017423	1	116799	60.92860384	rep_cluster_1547	000912__CP002380	MOBP	CP017423_00049	MPF_T	NC_008539_00051	-	-	Conjugative	CP017423	0	7779	CP017423	4815	5160	5519	5903	6369	6923	7577	8412	9511	11136	16986
CP017424	1	65137	61.50421419	-	-	MOBP	CP017424_00065	MPF_T	NC_008539_00051	-	-	Conjugative	CP017424	0	7780	CP017424	4816	5161	5520	5904	6370	6924	7578	8413	9512	11137	16987
CP017425	1	64244	59.83126829	-	-	MOBF	CP017425_00036	-	-	-	-	Mobilizable	CP017425	0	3626	CP017425	4795	5140	5498	5881	6347	6901	7553	8387	9486	11110	16960
CP017426	1	28756	61.51064126	-	-	-	-	-	-	-	-	Non-mobilizable	CP017426	0	8379	CP017426	5272	5619	5979	6366	6835	7392	8057	8899	10000	11631	17527
