GenomeID	num_contigs	total_length	gc	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	PredictedMobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_cluster	GenomeID	clust_0.1	clust_0.09	clust_0.08	clust_0.07	clust_0.06	clust_0.05	clust_0.04	clust_0.03	clust_0.02	clust_0.01	clust_0
CP023895	1	91648	53.21774616	IncFIC,IncFIA	AY458016,000136__AP014877_00014	MOBF	NC_017627_00068	MPF_F	NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_019094_00068,NC_010719_00097,NC_008460_00107,NC_019072_00073,NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094	MOBP	AP014804	Conjugative	CP023895	0	110	CP023895	4892	5188	5546	5950	6415	6950	7609	8414	9443	10964	16535
CP023896	1	83988	47.50559604	IncY	000230__CP009168_00001	-	-	-	-	-	-	Non-mobilizable	CP023896	0	1184	CP023896	4709	4983	5311	5685	6093	6571	7146	7832	8676	9889	14451
CP023898	1	5162	47.52034095	rep_cluster_2131	CP010218_00004	MOBQ	NC_019783_00003	-	-	-	-	Mobilizable	CP023898	0	1907	CP023898	4524	4780	5077	5411	5776	6192	6713	7334	8063	9117	13061
CP023900	1	34323	48.29997378	IncI-gamma/K1	KC788405	MOBP	CP031283_00205	-	-	MOBP	JN253636	Mobilizable	CP023900	0	698	CP023900	836	865	894	923	950	978	1014	1063	1136	1256	1752
CP023901	1	1552	51.80412371	Col(MG828)	NC_008486	-	-	-	-	MOBP,MOB_unknown	AB027308,CP018359	Mobilizable	CP023901	0	1131	CP023901	4511	4767	5063	5397	5758	6173	6693	7309	8033	9081	12970
CP023902	1	2101	47.16801523	Col(BS512)	NC_010656	-	-	-	-	-	-	Non-mobilizable	CP023902	0	459	CP023902	4863	5155	5507	5908	6360	6888	7530	8308	9306	10783	16222
CP023903	1	101274	52.0854316	IncFIA,IncFIB,IncFIA,IncFIA,IncFIC	000094__NZ_CP015070_00117,000095__NZ_CP014273_00094,000136__AP014877_00014,CP042629_00001,AP001918	MOBP	CP023903_00055	MPF_I	NC_019097_00056	-	-	Conjugative	CP023903	0	766	CP023903	3996	4204	4439	4700	4979	5288	5692	6150	6658	7372	10042
CP023904	1	4011	42.25878833	rep_cluster_2350	CP041342_00001	MOBF	CP019897	-	-	-	-	Mobilizable	CP023904	0	270	CP023904	4581	4844	5154	5501	5886	6324	6862	7499	8250	9338	13531
CP023905	1	35225	41.58694109	IncX4	000222__CP010880_00038	MOBP	NC_013718_00057	MPF_T	NC_013718_00041,NC_013718_00044,NC_013718_00045,NC_019128_00037	-	-	Conjugative	CP023905	0	1147	CP023905	4723	4999	5328	5703	6114	6597	7175	7867	8725	9954	14612
CP023906	1	2155	50.06960557	rep_cluster_2335	KU302809_00001	-	-	-	-	MOBP	HQ328804	Mobilizable	CP023906	0	1427	CP023906	4628	4898	5216	5577	5970	6427	6972	7616	8377	9477	13767
CP023908	1	4000	43.175	ColRNAI_rep_cluster_1987	CP024554_00008	-	-	-	-	-	-	Non-mobilizable	CP023908	0	1687	CP023908	4619	4886	5201	5557	5945	6395	6939	7582	8342	9438	13704
CP023909	1	2211	60.5156038	-	-	MOBP	NC_011404_00002	-	-	MOBP	CP018941	Mobilizable	CP023909	0	1770	CP023909	4553	4812	5114	5451	5823	6246	6773	7402	8139	9210	13248
CP023910	1	100207	52.23487381	IncFII,rep_cluster_1418	000118__KJ958926_00047,000759__NC_013950_00034	MOBP	NC_021198_00256	MPF_I	NC_021198_00249,NC_021198_00230,NC_021198_00234,NC_021198_00235,NC_021198_00236,NC_021198_00238,NC_021198_00239,NC_021198_00240,NC_021198_00243	-	-	Conjugative	CP023910	0	5883	CP023910	2028	2116	2190	2278	2363	2455	2580	2725	2917	3195	4358
CP023911	1	5204	49.76940815	rep_cluster_2358	CP041088_00001	MOBP	NC_019986_00002	-	-	-	-	Mobilizable	CP023911	0	1422	CP023911	4565	4824	5130	5471	5846	6272	6802	7432	8172	9248	13329
CP023912	1	167814	52.72682851	IncFIB	000107__CP014778_00094	MOBF	NC_021231_00058	MPF_F	NC_021502_00131,NC_021654_00004,NC_023332_00154,NC_014312_00118,NC_014312_00116,NC_021502_00150,NC_019155_00032,NC_019165_00034,NC_021654_00016,NC_019389_00080,NC_022609_00081,NC_014312_00128	-	-	Conjugative	CP023912	0	820	CP023912	4760	5041	5372	5753	6182	6679	7282	8002	8906	10199	15124
CP023914	1	106853	55.43222932	IncFII,IncFIB	CP000670,000101__NZ_CP012345_00042	MOBF	NC_021501_00073	MPF_F	NC_021501_00074,NC_021501_00076,NC_006323_00113,NC_021501_00083,NC_021501_00084,NC_021501_00085,NC_006323_00105,NC_009378_00101,NC_006323_00097,NC_006323_00096,NC_021501_00097	-	-	Conjugative	CP023914	0	1030	CP023914	2055	2144	2221	2317	2410	2511	2645	2805	3011	3309	4531
CP023915	1	3808	44.61659664	ColRNAI_rep_cluster_1987	CP041116_00002	-	-	-	-	-	-	Non-mobilizable	CP023915	0	1671	CP023915	4622	4890	5207	5566	5958	6413	6958	7602	8363	9462	13743
CP023916	1	130348	51.05717004	IncFIB,IncFII,rep_cluster_2183,IncFIA	000097__NC_025166_00051,000128__CP023916,CP017721_00179,CP032169_00114	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_019389_00068,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_014312_00141,NC_021502_00150	-	-	Conjugative	CP023916	0	2297	CP023916	4310	4550	4826	5137	5466	5839	6324	6891	7558	8517	12004
CP023917	1	164607	49.69229741	IncFIB,IncHI1B	000107__CP014778_00094,JN420336	-	-	-	-	-	-	Non-mobilizable	CP023917	0	807	CP023917	4758	5038	5368	5749	6174	6666	7264	7981	8878	10160	15050
CP023918	1	106914	50.95497316	IncFIA,IncFIC,IncFIA	CP032169_00114,AY458016,MK878891_00042	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,08-5333_00200	MOBP	AP014804	Conjugative	CP023918	0	2886	CP023918	3998	4207	4443	4705	4986	5298	5703	6168	6687	7422	10153
CP023920	1	4619	43.79735874	ColRNAI_rep_cluster_1987	000020__CP023920	-	-	-	-	-	-	Non-mobilizable	CP023920	0	1683	CP023920	4618	4882	5195	5548	5936	6384	6927	7570	8327	9422	13658
CP023921	1	5095	48.77330716	ColRNAI_rep_cluster_1987	CP041116_00002	MOBP	LT985292_00003	-	-	MOBP	NZ_CP011140	Mobilizable	CP023921	0	1496	CP023921	4566	4825	5131	5472	5847	6276	6810	7441	8183	9260	13353
CP023922	1	129106	52.18037891	IncFIB,IncFII,rep_cluster_2183	000097__NC_025166_00051,000130__CP023489,CP033468_00001	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_019389_00068,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_023905_00125,NC_021502_00150	-	-	Conjugative	CP023922	0	2297	CP023922	4310	4550	4826	5137	5466	5839	6325	6893	7561	8524	12024
CP023923	1	140557	50.73315452	IncFIB,IncFIA,IncFIC,IncFIA,IncFIC,IncFIA	000096__NC_019117_00097,000094__NZ_CP015070_00117,AP001918,CP042629_00001,AY458016,000136__AP014877_00014	-	-	MPF_F	NC_022651_00077,NZ_CM001154_00091,NC_017639_00094,NC_013437_00116,NC_007675_00027	-	-	Non-mobilizable	CP023923	0	761	CP023923	3995	4202	4437	4697	4976	5283	5684	6137	6639	7338	9967
CP023924	1	12273	52.17958119	rep_cluster_1195	000483__CP010949_00006	MOBP	NC_019160_00002	-	-	-	-	Mobilizable	CP023924	0	3774	CP023924	3475	3649	3833	4032	4256	4491	4807	5175	5599	6188	8340
CP023926	1	78541	53.50199259	IncR	000204__CP008701_00115	-	-	-	-	-	-	Non-mobilizable	CP023926	0	865	CP023926	4309	4548	4822	5133	5461	5831	6313	6871	7530	8482	11948
CP023927	1	88025	51.29338256	rep_cluster_1	000232__CP012429	-	-	-	-	-	-	Non-mobilizable	CP023927	0	6060	CP023927	1889	1972	2040	2123	2198	2277	2390	2519	2696	2942	4043
CP023929	1	112260	49.42722252	IncFIB	000100__NZ_CP016161_00012	-	-	-	-	-	-	Non-mobilizable	CP023929	0	1190	CP023929	4707	4981	5309	5682	6089	6565	7137	7812	8630	9813	14365
CP023930	1	4166	41.50264042	ColRNAI_rep_cluster_1987	CP024554_00008	-	-	-	-	-	-	Non-mobilizable	CP023930	0	1678	CP023930	4619	4886	5200	5554	5942	6391	6935	7578	8338	9434	13692
CP023931	1	2075	53.78313253	rep_cluster_1195	000483__CP010949_00006	-	-	-	-	-	-	Non-mobilizable	CP023931	0	3775	CP023931	3475	3649	3833	4032	4257	4492	4808	5176	5601	6191	8358
CP023932	1	11972	55.57968593	ColRNAI_rep_cluster_1857	000003__NC_002119_00001	MOBC	NC_009793_00003	-	-	-	-	Mobilizable	CP023932	0	1371	CP023932	4673	4945	5270	5637	6036	6502	7061	7716	8493	9608	14060
CP023934	1	77986	53.23519606	IncR	000204__CP008701_00115	-	-	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116	-	-	Non-mobilizable	CP023934	0	2303	CP023934	4311	4552	4828	5140	5470	5845	6331	6902	7574	8545	12078
CP023935	1	24278	52.59494192	-	-	-	-	-	-	-	-	Non-mobilizable	CP023935	0	4671	CP023935	2897	3031	3152	3290	3438	3598	3818	4062	4360	4795	6457
CP023936	1	5596	51.14367405	rep_cluster_2370	EU580135_00003	MOBP	CP043517_00004	-	-	MOBP	NZ_CP008718	Mobilizable	CP023936	0	1754	CP023936	4559	4818	5123	5463	5836	6259	6786	7416	8154	9226	13281
CP023937	1	279104	52.2812285	IncFIB,rep_cluster_2392,rep_cluster_2183,IncFII	000107__CP014778_00094,CP045830_00002,CP017721_00179,000128__CP023916	MOBF	NC_021231_00058	MPF_F	NC_014312_00128,NC_021502_00131,NC_019389_00068,NC_023332_00154,NC_014312_00118,NC_014312_00116,NC_021502_00150,NC_014312_00141,NC_019165_00034,NC_021654_00016,NC_019389_00080	-	-	Conjugative	CP023937	0	821	CP023937	4760	5041	5372	5753	6182	6680	7285	8007	8916	10216	15151
CP023938	1	91069	55.34155421	IncU,IncFIA	000210__KF623109_00045,MH263653_00001	MOBF	NC_017627_00068	MPF_F	08-5333_00200,NC_008460_00107,NC_014615_00033	-	-	Conjugative	CP023938	0	2887	CP023938	3769	3963	4170	4400	4654	4923	5279	5687	6146	6785	9101
CP023940	1	1556	49.29305913	ColRNAI_rep_cluster_1987	CP024554_00008	-	-	-	-	-	-	Non-mobilizable	CP023940	0	1689	CP023940	4619	4886	5201	5557	5946	6397	6941	7584	8344	9440	13707
CP023942	1	187926	53.43699116	IncR,IncFIA	000204__CP008701_00115,MH263653_00001	MOBF	NC_017627_00068	MPF_F	NC_014312_00116,08-5333_00200,NC_008460_00107,NC_014615_00033,NC_019094_00068,NC_019037_00027,NC_017639_00100,NC_007675_00027,NC_013437_00116,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077	-	-	Conjugative	CP023942	0	2302	CP023942	4311	4552	4828	5140	5470	5844	6330	6900	7572	8543	12074
CP023943	1	196733	52.17274174	rep_cluster_1418,IncFIB,IncFII,rep_cluster_2183	000759__NC_013950_00034,000107__CP014778_00094,000132__HG969996,CP017721_00179	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_021654_00004,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_019155_00032,NC_021502_00150	-	-	Conjugative	CP023943	0	820	CP023943	4760	5041	5372	5753	6182	6679	7282	8002	8906	10200	15126
CP023944	1	10061	55.06410894	ColRNAI_rep_cluster_1857	000003__NC_002119_00001	MOBC	NC_009793_00003	-	-	-	-	Mobilizable	CP023944	0	1371	CP023944	4673	4945	5270	5637	6036	6502	7061	7716	8493	9608	14057
CP023945	1	4163	45.78429018	ColRNAI_rep_cluster_1987	CP041116_00002	-	-	-	-	-	-	Non-mobilizable	CP023945	0	1681	CP023945	4618	4883	5196	5549	5937	6385	6928	7571	8330	9426	13671
CP023947	1	153385	51.7592985	IncFII,IncFIB,IncQ1	MK649828_00114,000107__CP014778_00094,000195__NC_013728_00014	-	-	-	-	-	-	Non-mobilizable	CP023947	0	814	CP023947	4759	5039	5369	5750	6178	6673	7275	7994	8897	10187	15097
CP023948	1	219350	52.06200137	IncFIB,IncFII,IncC	000097__NC_025166_00051,MK649828_00114,000092__CP025470	MOBH,MOBF	NC_012885_00072,NC_021231_00058	MPF_F	NC_009140_00071,NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_021231_00085,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_019155_00032,NC_021502_00150,NC_012885_00167	MOBH	HG428760	Conjugative	CP023948	0	2304	CP023948	4312	4553	4829	5141	5471	5846	6333	6904	7577	8550	12089
CP023950	1	99251	49.57531914	rep_cluster_1418	000759__NC_013950_00034	-	-	-	-	-	-	Non-mobilizable	CP023950	0	953	CP023950	4539	4796	5095	5430	5799	6218	6743	7369	8104	9169	13153
CP023951	1	38216	53.49591794	-	-	-	-	-	-	-	-	Non-mobilizable	CP023951	0	1189	CP023951	1551	1616	1667	1740	1798	1862	1949	2054	2204	2421	3421
CP023952	1	207802	53.00141481	IncC	000092__CP025470	MOBH	NC_012885_00072	MPF_F	NC_023291_00077,NC_012885_00091,NC_012885_00088,NC_016974_00085,NC_012885_00083,NC_014170_00023,NC_009140_00071,NC_012885_00167	MOBH	JQ319772	Conjugative	CP023952	0	152	CP023952	4791	5076	5416	5807	6247	6759	7382	8132	9084	10468	15612
CP023953	1	197671	53.43019462	IncFIB,IncFII,rep_cluster_2183	000107__CP014778_00094,000132__HG969996,CP017721_00179	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_021654_00004,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_019155_00032,NC_021502_00150	-	-	Conjugative	CP023953	0	820	CP023953	4760	5041	5372	5753	6182	6679	7282	8002	8907	10202	15128
CP023954	1	8215	56.57942788	ColRNAI_rep_cluster_1857	GU949535_00001	MOBC	NC_009793_00003	-	-	-	-	Mobilizable	CP023954	0	1377	CP023954	4674	4946	5271	5639	6039	6505	7064	7720	8497	9612	14068
CP023958	1	3264	47.08946078	rep_cluster_2350	CP041342_00001	MOBF	CP019897	-	-	-	-	Mobilizable	CP023958	0	1313	CP023958	4580	4842	5151	5495	5878	6313	6850	7487	8237	9322	13498
CP023959	1	128761	50.82983201	IncFIA,IncFIB	000136__AP014877_00014,000101__NZ_CP012345_00042	MOBF	NC_017627_00068	MPF_F	08-5333_00200,NC_008460_00107,NC_014615_00033,NC_010488_00021,NC_018966_00040,NC_017639_00100,NC_007675_00027,NC_013437_00116,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077	MOBF	EU331425	Conjugative	CP023959	0	66	CP023959	4893	5189	5547	5951	6416	6951	7610	8416	9446	10969	16551
CP023961	1	96807	47.74861322	IncY	000230__CP009168_00001	-	-	-	-	-	-	Non-mobilizable	CP023961	0	1183	CP023961	4709	4983	5311	5684	6092	6570	7143	7826	8659	9864	14423
CP023967	1	65466	30.80835854	rep_cluster_1215	GQ900395	-	-	-	-	-	-	Non-mobilizable	CP023967	0	2586	CP023967	4174	4399	4652	4941	5242	5583	6030	6543	7131	7976	11103
CP023971	1	9893	28.13100172	rep_cluster_1442	000784__NC_007171_00001	MOBV	CP034114_00004	-	-	-	-	Mobilizable	CP023971	0	6300	CP023971	1711	1783	1839	1916	1979	2046	2138	2250	2405	2626	3659
CP023976	1	256434	70.0733912	-	-	-	-	-	-	-	-	Non-mobilizable	CP023976	0	6725	CP023976	1346	1401	1443	1502	1552	1607	1677	1755	1863	2022	2695
CP023977	1	88700	67.45885006	-	-	MOBF	CP023977_00053	-	-	-	-	Mobilizable	CP023977	0	8471	CP023977	5528	5825	6186	6598	7072	7619	8291	9114	10167	11719	17356
CP023978	1	213341	51.02722871	IncR,IncFIB,IncU	000207__CP025517,000107__CP014778_00094,000212__CP012556_00176	MOBH	CP023978_00085	-	-	-	-	Mobilizable	CP023978	0	4065	CP023978	3318	3475	3639	3808	4006	4204	4475	4767	5112	5598	7404
CP023979	1	3358	51.72721858	-	-	MOBQ	NC_021523_00003	-	-	-	-	Mobilizable	CP023979	0	399	CP023979	3905	4105	4326	4576	4841	5132	5507	5934	6415	7086	9562
CP023980	1	52398	47.17928165	-	-	-	-	-	-	-	-	Non-mobilizable	CP023980	0	5858	CP023980	2042	2131	2206	2296	2386	2484	2611	2760	2955	3241	4439
CP023981	1	49735	52.40977179	IncN	000155__CP018649	-	-	MPF_T	NC_007682_00044,NC_007682_00039	MOBF	NZ_CP016498	Mobilizable	CP023981	0	915	CP023981	4794	5079	5419	5812	6254	6769	7396	8156	9126	10547	15775
CP023982	1	3374	46.23592175	rep_cluster_2335	KU302809_00001	-	-	-	-	MOBP	NC_011990	Mobilizable	CP023982	0	1677	CP023982	4619	4884	5198	5552	5940	6389	6933	7576	8336	9432	13685
CP023983	1	5399	50.15743656	-	-	MOBP	CP023983_00001	-	-	-	-	Mobilizable	CP023983	0	385	CP023983	4871	5163	5517	5918	6372	6901	7544	8322	9320	10799	16254
CP023984	1	111425	48.98362127	IncFIB	000100__NZ_CP016161_00012	-	-	-	-	-	-	Non-mobilizable	CP023984	0	1190	CP023984	4707	4981	5309	5682	6089	6565	7136	7810	8622	9797	14344
CP023985	1	72224	52.48670802	IncFII	000119__MF133496_00001	MOBP	NC_021198_00256	MPF_I	NC_021198_00230,NC_021198_00234,NC_021198_00235,NC_021198_00236,NC_021198_00238,NC_021198_00239,NC_021198_00240,NC_021198_00243,NC_021198_00249	-	-	Conjugative	CP023985	0	5884	CP023985	2028	2116	2190	2279	2364	2456	2582	2728	2921	3201	4374
CP023989	1	84572	42.5649151	-	-	MOBH	CP042646_00122	MPF_F	NC_012885_00167,NC_009140_00071,NC_014170_00023,NC_012885_00083,NC_016974_00085,NC_014170_00034,NC_023291_00077	-	-	Conjugative	CP023989	0	149	CP023989	4789	5074	5413	5803	6243	6754	7372	8116	9052	10397	15415
CP023990	1	42977	46.51790493	rep_cluster_2118	CP022933_00099	MOBP	CP021664_00092	-	-	-	-	Mobilizable	CP023990	0	5520	CP023990	2282	2385	2479	2584	2685	2807	2969	3155	3391	3723	5047
CP023993	1	49553	69.96952758	-	-	MOBF	CP023993_00026	-	-	-	-	Mobilizable	CP023993	0	4223	CP023993	3191	3343	3495	3656	3843	4030	4291	4570	4898	5361	7115
CP024012	1	179399	39.34637317	-	-	MOBP	NZ_AEOY01000096_00007	-	-	-	-	Mobilizable	CP024012	0	7537	CP024012	5182	5479	5840	6252	6726	7273	7945	8768	9821	11373	17010
CP024030	1	64138	61.63896598	rep_cluster_429,rep_cluster_461	001763__NC_003922_00014,001811__CP013007_00019	MOBF	NC_017558_00016	MPF_T	NC_007506_00022,NC_005240_00012,NC_017558_00032,NC_003922_00039,NC_005240_00006	-	-	Conjugative	CP024030	0	3172	CP024030	3841	4039	4257	4498	4759	5042	5412	5830	6304	6963	9395
CP024031	1	31803	61.90610949	rep_cluster_429	001763__NC_003922_00014	-	-	-	-	-	-	Non-mobilizable	CP024031	0	3172	CP024031	3841	4039	4257	4498	4759	5042	5411	5829	6303	6961	9383
CP024032	1	31799	61.89502815	rep_cluster_429	001763__NC_003922_00014	-	-	-	-	-	-	Non-mobilizable	CP024032	0	3172	CP024032	3841	4039	4257	4498	4759	5042	5411	5829	6303	6961	9382
CP024033	1	64143	61.60765789	rep_cluster_429,rep_cluster_461	001763__NC_003922_00014,001811__CP013007_00019	MOBF	NC_017558_00016	MPF_T	NC_007506_00022,NC_005240_00012,NC_017558_00032,NC_003922_00039,NC_005240_00006	-	-	Conjugative	CP024033	0	3172	CP024033	3841	4039	4257	4498	4759	5042	5412	5830	6304	6963	9396
CP024036	1	139863	33.53424422	rep_cluster_385	001709__CP018875	MOBP	CP025701_00095	-	-	-	-	Mobilizable	CP024036	0	6816	CP024036	1268	1319	1360	1417	1463	1514	1581	1654	1759	1914	2577
CP024037	1	78572	36.01664715	rep_cluster_237	001513__CP010587_00071	-	-	-	-	-	-	Non-mobilizable	CP024037	0	4186	CP024037	3232	3387	3544	3708	3897	4087	4351	4635	4969	5442	7218
CP024039	1	125285	50.2693858	IncFIB,IncFIA,IncFIC,IncFIA,IncFIC,IncFIA	000096__NC_019117_00097,000136__AP014877_00014,AY458016,CP042629_00001,AP001918,000094__NZ_CP015070_00117	-	-	MPF_F	NC_007675_00027,NC_013437_00116,NC_017639_00094,NZ_CM001154_00091,NC_022651_00077	-	-	Non-mobilizable	CP024039	0	761	CP024039	3995	4202	4437	4697	4976	5283	5684	6137	6639	7338	9965
CP024040	1	122082	52.29435953	rep_cluster_2183,IncFII,IncFIB	CP033468_00001,000130__CP023489,000097__NC_025166_00051	MOBF	NC_021231_00058	MPF_F	NC_021502_00150,NC_023905_00125,NC_019165_00034,NC_021654_00016,NC_019389_00080,NC_022609_00081,NC_014312_00128,NC_021502_00131,NC_019389_00068,NC_023332_00154,NC_014312_00118,NC_014312_00116	-	-	Conjugative	CP024040	0	2297	CP024040	4310	4550	4826	5137	5466	5839	6325	6893	7561	8524	12025
CP024041	1	33858	41.55886349	IncX4	000224__NC_022105_00002	MOBP	NC_013718_00057	MPF_T	NC_013718_00041,NC_013718_00044,NC_013718_00045,NC_021079_00038	-	-	Conjugative	CP024041	0	1146	CP024041	4723	4999	5328	5703	6114	6596	7174	7864	8718	9942	14518
CP024042	1	6141	52.20648103	rep_cluster_1195	000483__CP010949_00006	-	-	-	-	-	-	Non-mobilizable	CP024042	0	3774	CP024042	3475	3649	3833	4032	4256	4491	4807	5175	5599	6188	8341
CP024043	1	5251	49.24776233	ColRNAI_rep_cluster_1987	CP041116_00002	MOBP	NC_016979_00005	-	-	-	-	Mobilizable	CP024043	0	1496	CP024043	4566	4825	5131	5472	5847	6276	6810	7441	8183	9260	13350
CP024044	1	4660	43.79828326	ColRNAI_rep_cluster_1987	000019__CP000651_00005	-	-	-	-	-	-	Non-mobilizable	CP024044	0	1683	CP024044	4618	4882	5195	5548	5936	6384	6927	7570	8327	9422	13659
CP024053	1	6675	50.23220974	rep_cluster_2401	CP039864_00003	MOBP	NC_023328_00003	-	-	MOBP	NZ_CP012039	Mobilizable	CP024053	0	1599	CP024053	4574	4835	5143	5487	5868	6303	6839	7474	8221	9304	13442
CP024055	1	88839	47.85735994	IncFIB,rep_cluster_2232,IncFIC	000095__NZ_CP014273_00094,CP031286_00006,AP001918	MOBF	NC_017627_00068	MPF_F	NC_008460_00107,NC_014615_00033,08-5333_00200	-	-	Conjugative	CP024055	0	3789	CP024055	3466	3639	3821	4020	4243	4474	4788	5152	5573	6154	8219
CP024064	1	250219	32.01915122	rep_cluster_2304	CP024064_00185	-	-	-	-	-	-	Non-mobilizable	CP024064	0	5509	CP024064	2287	2390	2484	2589	2691	2814	2978	3166	3402	3734	5063
CP024065	1	269701	32.35434796	rep_cluster_1685	001087__CP011404_00139	MOBP	NZ_AICL01000008_00086	-	-	-	-	Mobilizable	CP024065	0	5506	CP024065	2286	2389	2483	2588	2689	2811	2975	3163	3399	3731	5060
CP024066	1	22179	31.13305379	rep_cluster_530	001904__CP020860	-	-	-	-	-	-	Non-mobilizable	CP024066	0	7534	CP024066	597	618	640	655	674	689	708	728	754	799	1081
CP024069	1	3398	76.54502649	-	-	-	-	-	-	-	-	Non-mobilizable	CP024069	0	8472	CP024069	5529	5826	6187	6599	7073	7620	8292	9115	10168	11720	17357
CP024070	1	4700	71.68085106	-	-	-	-	-	-	-	-	Non-mobilizable	CP024070	0	8473	CP024070	5530	5827	6188	6600	7074	7621	8293	9116	10169	11721	17358
CP024080	1	47152	61.80861893	rep_cluster_2042	001468__CP004401	MOBP	NC_020798_00016	MPF_T	NC_010509_00042,NC_020798_00025,NC_010509_00039,NC_010509_00036	-	-	Conjugative	CP024080	0	3175	CP024080	3838	4036	4253	4494	4755	5037	5406	5822	6296	6952	9359
CP024093	1	88230	49.37436246	IncI-gamma/K1	CP010831	MOBP	NC_019097	MPF_I	NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085	MOBP	JN253636	Conjugative	CP024093	0	8	CP024093	835	864	893	922	949	977	1013	1057	1122	1222	1641
CP024094	1	20481	57.69249548	-	-	-	-	-	-	-	-	Non-mobilizable	CP024094	0	201	CP024094	4126	4348	4599	4883	5183	5519	5959	6461	7031	7854	10885
CP024095	1	58875	42.63779193	IncQ1	000195__NC_013728_00014	-	-	-	-	-	-	Non-mobilizable	CP024095	0	948	CP024095	4784	5068	5406	5793	6229	6737	7349	8088	9012	10336	15308
CP024097	1	83535	33.06757646	rep_cluster_163	CP000047	MOBP	CP019234_00052	MPF_T	NC_006578_00007,NC_018686_00120	-	-	Conjugative	CP024097	0	4616	CP024097	2926	3060	3184	3325	3480	3643	3868	4117	4424	4868	6547
CP024099	1	53101	33.87130186	-	-	MOBC	CP004862_00040	-	-	-	-	Mobilizable	CP024099	0	3237	CP024099	3803	3999	4211	4448	4706	4979	5340	5750	6215	6864	9252
CP024100	1	83528	33.07274207	rep_cluster_163	CP000047	MOBP	CP019234_00052	MPF_T	NC_006578_00007,NC_018686_00120	-	-	Conjugative	CP024100	0	4616	CP024100	2926	3060	3184	3325	3480	3643	3868	4117	4424	4868	6545
CP024102	1	53029	33.91351902	-	-	MOBC	CP004862_00040	-	-	-	-	Mobilizable	CP024102	0	3237	CP024102	3803	3999	4211	4448	4706	4979	5340	5750	6215	6864	9254
CP024103	1	67318	32.94364063	rep_cluster_163	CP000047	MOBP	CP019234_00052	MPF_T	NC_006578_00007	-	-	Conjugative	CP024103	0	4616	CP024103	2926	3060	3184	3325	3480	3643	3868	4117	4424	4868	6542
CP024105	1	53140	33.88596161	-	-	MOBC	CP004862_00040	-	-	-	-	Mobilizable	CP024105	0	3237	CP024105	3803	3999	4211	4448	4706	4979	5340	5750	6215	6864	9249
CP024106	1	67307	32.93713878	rep_cluster_163	CP000047	MOBP	CP019234_00052	MPF_T	NC_006578_00007	-	-	Conjugative	CP024106	0	4616	CP024106	2926	3060	3184	3325	3480	3643	3868	4117	4424	4868	6543
CP024110	1	79732	33.16736066	rep_cluster_163	CP000047	MOBP	CP019234_00052	MPF_T	NC_018686_00120,NC_006578_00007	-	-	Conjugative	CP024110	0	4616	CP024110	2926	3060	3184	3325	3480	3643	3868	4117	4424	4868	6549
CP024114	1	53100	33.87570621	-	-	MOBC	CP004862_00040	-	-	-	-	Mobilizable	CP024114	0	3237	CP024114	3803	3999	4211	4448	4706	4979	5340	5750	6215	6864	9250
