GenomeID	num_contigs	total_length	gc	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	PredictedMobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_cluster	GenomeID	clust_90	clust_91	clust_92	clust_93	clust_94	clust_95	clust_96	clust_97	clust_98	clust_99	clust_100
CP022697	1	149207	53.42644782	IncFIB,rep_cluster_2272,IncFII	CP019182_00137,CP042519_00001,000122__JQ418538	MOBF	NC_021501_00073	MPF_F	NC_021501_00074,NC_021501_00076,NC_006323_00113,NC_021501_00083,NC_021501_00084,NC_021501_00085,NC_006323_00105,NC_009378_00101,NC_006323_00097,NC_006323_00096,NC_021501_00097	-	-	Conjugative	CP022697	0	1032	CP022697	3188	3282	3379	3513	3673	3875	4144	4514	4962	5613	8841
CP022698	1	107249	54.12917603	IncR,IncFII,rep_cluster_2183	000204__CP008701_00115,000130__CP023489,CP033468_00001	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_019389_00068,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_023905_00125,NC_021502_00150	-	-	Conjugative	CP022698	0	2323	CP022698	3711	3820	3931	4091	4283	4536	4859	5324	5923	6830	12743
CP022700	1	151013	52.19683074	-	-	MOBF	NC_021976_00162	MPF_I	NC_013211_00105,NC_013211_00112	-	-	Conjugative	CP022700	0	2803	CP022700	2668	2747	2828	2933	3060	3221	3440	3715	4023	4442	6572
CP022710	1	75468	41.47983251	rep_cluster_1328	000646__CP012296_00043	MOBQ	NC_011352_00007	MPF_T	NC_011839_00038,NC_011352_00013	-	-	Conjugative	CP022710	0	2990	CP022710	929	947	970	1008	1055	1103	1178	1265	1374	1507	2023
CP022711	1	11504	34.63143255	rep_cluster_1244	000552__NC_021528_00011	-	-	-	-	-	-	Non-mobilizable	CP022711	0	3053	CP022711	845	861	884	919	965	1007	1075	1151	1249	1369	1847
CP022716	1	7699	60.92999091	IncQ1	000196__Z74787_00004	-	-	-	-	MOBQ	CU928146	Mobilizable	CP022716	0	187	CP022716	3537	3643	3754	3912	4100	4347	4662	5115	5688	6514	11620
CP022726	1	144252	53.93824696	IncP	000188__NC_013973_00002	MOBF	CP022726_00162	MPF_F	NC_014305_00144,NC_017807_00030	-	-	Conjugative	CP022726	0	3662	CP022726	2587	2664	2744	2846	2972	3130	3342	3610	3910	4319	6415
CP022727	1	130525	55.49818043	rep_cluster_1099	000354__NC_018978_00001	-	-	-	-	-	-	Non-mobilizable	CP022727	0	8464	CP022727	1564	1604	1651	1713	1794	1887	2023	2194	2397	2671	4110
CP022731	1	198748	49.35697466	IncFIC,rep_cluster_2244,IncFIB,rep_cluster_2313	AP001918,CP033091_00053,000095__NZ_CP014273_00094,CP025980_00001	MOBF,MOBF	NC_011980_00044,MF535908_00027	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_010488_00021,NC_014615_00033,NC_010719_00096,08-5333_00200	-	-	Conjugative	CP022731	0	115	CP022731	3444	3547	3657	3811	3995	4233	4540	4963	5492	6241	10668
CP022732	1	113162	50.65746452	IncFIC,IncFIA	CR942285,CP022610_00144	MOBF	NC_017627_00068	MPF_F	08-5333_00200,NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_010488_00021,NC_014615_00033	MOBF	DQ286390	Conjugative	CP022732	0	758	CP022732	3442	3545	3655	3809	3992	4230	4537	4960	5487	6232	10619
CP022733	1	96658	48.10569223	IncHI1B	000138__CP021336_00001	-	-	-	-	-	-	Non-mobilizable	CP022733	0	1183	CP022733	3020	3111	3205	3329	3477	3667	3924	4260	4673	5282	8214
CP022734	1	106936	49.88123738	IncI-gamma/K1	CP001118	MOBP	NC_019097	MPF_I	NC_019097_00085,NZ_CM001473_00069,NC_022267_00069,NC_019097_00075,NC_015965_00072,NC_023290_00086,NC_019111_00038,NC_022267_00057,NC_019097_00056	MOBP	HM021326	Conjugative	CP022734	0	8	CP022734	3804	3915	4029	4192	4391	4652	4982	5459	6113	7144	13695
CP022735	1	241600	46.24172185	rep_cluster_1088,IncHI2A	000340__KU353730,BX664015	MOBH	NC_012555_00231	MPF_F	NC_005211_00030,NC_021845_00017,NC_005211_00012,NC_009838_00006,NC_005211_00005,NC_005211_00207,NC_005211_00200	MOBH	NC_004966	Conjugative	CP022735	0	920	CP022735	3646	3755	3866	4025	4215	4463	4782	5239	5820	6698	12358
CP022747	1	270473	63.89362339	rep_cluster_728	002200__NC_009507_00183	MOBF	AP018665_00149	MPF_F	NC_009507_00280,NC_009507_00281,NC_009507_00284,NC_009507_00285,NC_009507_00289,NC_009507_00291,NC_009507_00292,NC_009507_00293,NC_009507_00297,NC_009507_00298,NC_009507_00125	-	-	Conjugative	CP022747	0	5350	CP022747	2621	2699	2780	2884	3010	3169	3384	3655	3960	4373	6484
CP022748	1	247521	62.5001515	-	-	MOBF	NC_009507_00050	MPF_F	NC_020562_00047,NC_009507_00291,NC_020562_00040,NC_009507_00297,NC_020543_00014,NC_009507_00051	-	-	Conjugative	CP022748	0	5352	CP022748	2955	3045	3137	3258	3404	3591	3841	4160	4542	5084	7806
CP022749	1	171560	62.37293075	rep_cluster_1617	001001__AB244976_00001	MOBP	CP005089_00040	MPF_T	NZ_AGFM01000123_00020,NZ_AGFM01000123_00017,NZ_AGFM01000123_00016,NZ_AGFM01000123_00014,NZ_AGFM01000123_00011	MOBQ	CP010159	Conjugative	CP022749	0	5350	CP022749	2621	2699	2780	2884	3010	3169	3384	3655	3960	4372	6483
CP022750	1	79937	62.90703929	-	-	MOBP	CP022750_00078	-	-	-	-	Mobilizable	CP022750	0	5089	CP022750	323	331	344	362	386	409	446	481	526	587	844
CP022751	1	62622	59.25713008	-	-	-	-	-	-	-	-	Non-mobilizable	CP022751	0	7346	CP022751	5034	5160	5288	5473	5698	5983	6343	6852	7566	8674	15586
CP022767	1	128742	61.79180066	-	-	MOBP	CP022483_00071	-	-	-	-	Mobilizable	CP022767	0	7575	CP022767	3123	3216	3312	3443	3598	3796	4058	4416	4858	5497	8622
CP022824	1	240771	53.4362527	IncFIB	000107__CP014778_00094	MOBF	NC_021231_00058	MPF_F	NC_021502_00150,NC_019155_00032,NC_019165_00034,NC_021654_00016,NC_019389_00080,NC_022609_00081,NC_014312_00128,NC_021502_00131,NC_019389_00068,NC_023332_00154,NC_014312_00118,NC_014312_00116	-	-	Conjugative	CP022824	0	821	CP022824	3726	3836	3947	4108	4303	4557	4881	5351	5958	6892	12989
CP022825	1	97896	52.26566969	IncFIA,IncFII	CP032169_00114,000124__KP125893_00142	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_021231_00085,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_019155_00032,NC_021502_00150	-	-	Conjugative	CP022825	0	2332	CP022825	3699	3808	3919	4079	4271	4522	4844	5306	5899	6800	12677
CP022826	1	67851	51.84890422	IncL/M	U27345	MOBP	NC_004464_00056	MPF_I	NC_004464_00105,NC_005246_00057,NC_019063_00094,NC_019344_00078,NC_004464_00066,NC_004464_00068,NC_019154_00069,NC_005246_00069,NC_004464_00073	-	-	Conjugative	CP022826	0	1067	CP022826	3205	3300	3397	3533	3697	3902	4174	4551	5010	5671	9210
CP022907	1	27573	29.7428644	rep_cluster_1215	CP003193	-	-	-	-	-	-	Non-mobilizable	CP022907	0	2593	CP022907	1407	1444	1485	1543	1617	1694	1816	1978	2163	2412	3475
CP022909	1	26240	29.41692073	rep_cluster_1215	CP003193	-	-	-	-	-	-	Non-mobilizable	CP022909	0	2593	CP022909	1407	1444	1485	1543	1617	1694	1816	1978	2163	2412	3476
CP022911	1	23160	27.33160622	rep_cluster_1017,rep_cluster_1215	000261__GQ900456,HF937104	-	-	-	-	MOBV	CP002151	Mobilizable	CP022911	0	2595	CP022911	1451	1490	1532	1591	1667	1750	1878	2044	2238	2498	3750
CP022913	1	63392	47.81991418	IncFIB,IncFIA	000096__NC_019117_00097,000136__AP014877_00014	-	-	MPF_F	NC_009790_00086,NC_021871_00033,NC_007635_00031	-	-	Non-mobilizable	CP022913	0	2357	CP022913	3049	3140	3235	3359	3507	3700	3957	4301	4727	5350	8384
CP022914	1	117021	46.86680169	IncFIA	000136__AP014877_00014	-	-	MPF_F	NC_010719_00097,NC_010409_00124,NC_013121_00043,NC_022651_00077	MOBP	NC_022374	Mobilizable	CP022914	0	4701	CP022914	3047	3138	3233	3357	3505	3698	3955	4299	4725	5348	8374
CP022917	1	246577	52.97979941	IncFIB,IncFII,rep_cluster_2183,IncFIB	000097__NC_025166_00051,000130__CP023489,CP033468_00001,000107__CP014778_00094	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_019389_00068,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_023905_00125,NC_021502_00150	-	-	Conjugative	CP022917	0	814	CP022917	3711	3820	3931	4091	4283	4536	4859	5324	5923	6830	12764
CP022918	1	9068	55.11689457	ColRNAI_rep_cluster_1857	000003__NC_002119_00001	MOBC	NC_009793_00003	-	-	-	-	Mobilizable	CP022918	0	1376	CP022918	3232	3327	3425	3565	3733	3942	4215	4596	5062	5726	9342
CP022921	1	9294	55.17538197	ColRNAI_rep_cluster_1857	000003__NC_002119_00001	MOBC	NC_009793_00003	-	-	-	-	Mobilizable	CP022921	0	1376	CP022921	3232	3327	3425	3565	3733	3942	4215	4596	5062	5726	9343
CP022925	1	25082	51.41934455	-	-	-	-	-	-	-	-	Non-mobilizable	CP022925	0	8465	CP022925	6198	6324	6452	6637	6862	7147	7507	8016	8730	9838	16750
CP022926	1	258210	52.93520778	rep_cluster_2183,IncFIB,IncFIB,IncFII	CP033468_00001,000107__CP014778_00094,000097__NC_025166_00051,000130__CP023489	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_019389_00068,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_023905_00125,NC_021502_00150	-	-	Conjugative	CP022926	0	814	CP022926	3711	3820	3931	4091	4283	4536	4859	5324	5923	6830	12763
CP022931	1	5594	32.94601359	rep_cluster_443	001786__CP009584_00002	-	-	-	-	-	-	Non-mobilizable	CP022931	0	3553	CP022931	1119	1140	1167	1210	1270	1330	1428	1546	1683	1842	2501
CP022933	1	91108	41.95240813	rep_cluster_2118	CP022933_00099	MOBP	CP021664_00092	-	-	-	-	Mobilizable	CP022933	0	5518	CP022933	3485	3590	3701	3857	4043	4288	4601	5052	5618	6422	11341
CP022934	1	57469	46.04047399	-	-	MOBP	CP021665_00008	MPF_I	NC_012752_00044,NC_012752_00040,NC_012752_00036,NC_012752_00035,NC_012752_00034,NC_012752_00029	-	-	Conjugative	CP022934	0	7573	CP022934	77	82	89	97	108	117	133	148	159	175	274
CP022935	1	47917	42.84491934	-	-	-	-	-	-	-	-	Non-mobilizable	CP022935	0	7571	CP022935	4196	4317	4444	4620	4837	5114	5462	5955	6638	7701	14493
CP022936	1	27761	45.47386622	rep_cluster_2118	CP022933_00099	MOBP	CP021667_00002	-	-	-	-	Mobilizable	CP022936	0	5519	CP022936	36	40	46	53	61	68	76	82	89	98	156
CP022937	1	12912	42.47211896	-	-	MOBP	CP021668_00014	-	-	-	-	Mobilizable	CP022937	0	7570	CP022937	4106	4224	4347	4517	4728	5000	5338	5821	6489	7535	14257
CP022964	1	67685	46.2953387	IncX1	000215__KC853434_00019	MOBP	NC_019096_00001	MPF_T	NC_013503_00034,NC_019067_00043,NC_010860_00022,NC_017624_00009	-	-	Conjugative	CP022964	0	35	CP022964	3775	3886	3997	4160	4356	4611	4938	5412	6038	6997	13222
CP022965	1	86369	53.26216582	IncFII,IncFII	000114__CP015527,CP006609_00003	MOBF	CP017618_00114	MPF_F	NZ_CM001063_00039,NC_019112_00045,NC_017054_00100,NC_017054_00098,NC_017054_00096,NC_017054_00095,NC_013437_00116,NC_019112_00063,NC_019094_00090,NC_019002_00072,NC_022651_00077	-	-	Conjugative	CP022965	0	1007	CP022965	3778	3889	4001	4164	4361	4617	4945	5419	6047	7009	13298
CP022984	1	137143	34.00756874	-	-	MOBC	CP022984_00010	-	-	-	-	Mobilizable	CP022984	0	3141	CP022984	2400	2475	2552	2648	2769	2920	3119	3379	3671	4066	6123
CP022993	1	162757	59.72584897	-	-	-	-	-	-	-	-	Non-mobilizable	CP022993	0	5176	CP022993	5256	5382	5510	5695	5920	6205	6565	7074	7788	8896	15808
CP022994	1	152437	61.50868884	rep_cluster_1289	000607__CP000620_00033	MOBP	CP022994_00148	-	-	-	-	Mobilizable	CP022994	0	7215	CP022994	519	530	549	572	604	633	680	722	779	851	1139
CP022995	1	39532	58.95477082	-	-	-	-	-	-	-	-	Non-mobilizable	CP022995	0	4907	CP022995	5245	5371	5499	5684	5909	6194	6554	7063	7777	8885	15797
CP022996	1	27494	59.74030698	rep_cluster_2264	CP022996_00030	-	-	-	-	-	-	Non-mobilizable	CP022996	0	7569	CP022996	5260	5386	5514	5699	5924	6209	6569	7078	7792	8900	15812
CP023003	1	103124	32.7140142	rep_cluster_163	001021__NC_002146_00042	MOBP	NC_012655_00001	MPF_T	NC_020240_00009	-	-	Conjugative	CP023003	0	3313	CP023003	1197	1224	1257	1306	1370	1439	1546	1675	1823	2012	2762
CP023006	1	39282	34.17595845	rep_cluster_1244	000552__NC_021528_00011	-	-	-	-	-	-	Non-mobilizable	CP023006	0	3045	CP023006	847	863	886	922	968	1010	1079	1155	1253	1373	1851
CP023007	1	53170	38.90727854	rep_cluster_707	002181__CP016800	MOBQ	NC_011352_00007	-	-	-	-	Mobilizable	CP023007	0	3947	CP023007	762	777	797	828	869	909	970	1028	1108	1206	1617
CP023021	1	9024	34.70744681	rep_cluster_1364	000684__NC_013506_00012	MOBQ	NC_013506_00013	-	-	-	-	Mobilizable	CP023021	0	3727	CP023021	2791	2876	2961	3076	3215	3384	3610	3891	4208	4645	6837
CP023023	1	5300	35.11320755	-	-	MOBQ	CP023023_00004	-	-	-	-	Mobilizable	CP023023	0	1868	CP023023	2749	2834	2917	3030	3169	3337	3562	3843	4159	4591	6751
CP023024	1	7143	32.07335853	rep_cluster_1254	CP033534_00010	-	-	-	-	-	-	Non-mobilizable	CP023024	0	3217	CP023024	2816	2903	2990	3107	3246	3419	3649	3938	4259	4705	6962
CP023025	1	113420	41.96702522	rep_cluster_718	002191__CP004359_00001	-	-	-	-	-	-	Non-mobilizable	CP023025	0	2507	CP023025	2845	2932	3019	3137	3276	3454	3686	3977	4303	4755	7022
CP023027	1	10062	34.92347446	rep_cluster_1364	000684__NC_013506_00012	MOBQ	NC_013506_00013	-	-	-	-	Mobilizable	CP023027	0	3727	CP023027	2791	2876	2961	3076	3215	3384	3610	3891	4208	4645	6835
CP023028	1	110728	34.09435734	rep_cluster_734	002211__NC_010606_00001	MOBF	NC_017163_00021	MPF_F	NC_017163_00020,NC_010606_00071,NC_010606_00072,NC_010606_00075,NC_010606_00076,NC_010606_00078,NC_010606_00079,NC_010606_00080,NZ_AEOY01000095_00077,NC_017163_00052,NC_017163_00053	-	-	Conjugative	CP023028	0	2926	CP023028	1050	1068	1093	1134	1191	1248	1341	1451	1579	1730	2351
CP023030	1	95206	34.09659055	rep_cluster_734	002211__NC_010606_00001	MOBF	NC_017163_00021	MPF_F	NC_017163_00052,NC_017163_00020,NC_010606_00071,NC_010606_00072,NC_010606_00075,NC_010606_00076,NC_010606_00078,NC_010606_00079,NC_010606_00080,NZ_AEOY01000095_00077,NC_017163_00053	-	-	Conjugative	CP023030	0	2926	CP023030	1050	1068	1093	1134	1191	1248	1341	1451	1579	1730	2354
CP023035	1	9935	34.96728737	rep_cluster_1364	000684__NC_013506_00012	MOBQ	NC_013506_00013	-	-	-	-	Mobilizable	CP023035	0	3727	CP023035	2791	2876	2961	3076	3215	3384	3610	3891	4208	4645	6834
CP023037	1	217536	59.46877758	-	-	-	-	-	-	-	-	Non-mobilizable	CP023037	0	7024	CP023037	4319	4445	4573	4754	4979	5261	5616	6120	6819	7914	14788
CP023038	1	159308	59.27323173	-	-	MOBP,MOBP,MOBF	NC_013210_00118,CP021468_00277,NC_016037_00051	MPF_I	NC_016037_00238,NC_016037_00057,NC_016037_00064	-	-	Conjugative	CP023038	0	4369	CP023038	2658	2736	2817	2922	3049	3210	3428	3701	4009	4427	6553
CP023039	1	127836	58.89655496	-	-	MOBF	CP023039_00062	-	-	-	-	Mobilizable	CP023039	0	7566	CP023039	4510	4636	4764	4949	5174	5459	5819	6328	7042	8150	15062
CP023040	1	42580	58.907938	-	-	-	-	-	-	-	-	Non-mobilizable	CP023040	0	7567	CP023040	5514	5640	5768	5953	6178	6463	6823	7332	8046	9154	16066
CP023041	1	26645	54.62938638	rep_cluster_1336	000656__HF677572_00019	MOBQ	NC_016028_00030	-	-	-	-	Mobilizable	CP023041	0	2762	CP023041	2672	2751	2832	2937	3065	3226	3445	3720	4029	4448	6578
CP023042	1	1866	48.01714898	-	-	-	-	-	-	-	-	Non-mobilizable	CP023042	0	7565	CP023042	3920	4031	4145	4308	4507	4768	5099	5576	6230	7268	13873
CP023045	1	3295	42.51896813	-	-	MOBF	NC_019255_00001	-	-	-	-	Mobilizable	CP023045	0	2175	CP023045	3526	3631	3742	3898	4085	4331	4645	5098	5669	6493	11555
CP023051	1	61922	36.10025516	rep_cluster_110	CP006612	MOBP,MOBP	NC_013767_00059,NC_014255_00019	-	-	-	-	Mobilizable	CP023051	0	4666	CP023051	1046	1064	1089	1130	1187	1244	1337	1447	1575	1721	2293
CP023056	1	15178	44.52497035	-	-	-	-	-	-	-	-	Non-mobilizable	CP023056	0	7548	CP023056	5134	5260	5388	5573	5798	6083	6443	6952	7666	8774	15686
CP023058	1	10207	33.3104732	-	-	MOBQ	NC_010889_00010	-	-	-	-	Mobilizable	CP023058	0	5040	CP023058	3369	3472	3581	3735	3915	4150	4453	4873	5378	6093	10093
CP023059	1	2645	35.61436673	-	-	-	-	-	-	-	-	Non-mobilizable	CP023059	0	5700	CP023059	3759	3869	3980	4142	4338	4593	4918	5389	6002	6948	13096
CP023060	1	2365	42.2410148	-	-	MOBV	CP023060_00001	-	-	-	-	Mobilizable	CP023060	0	6976	CP023060	1824	1873	1933	2003	2092	2196	2351	2549	2783	3101	4727
CP023062	1	77306	46.74022715	IncFII,IncFIB	LS992172_00069,000095__NZ_CP014273_00094	-	-	MPF_F	NC_022651_00077,NC_010409_00124,NC_019000_00022	MOBP	NC_021077	Mobilizable	CP023062	0	2359	CP023062	3414	3517	3626	3780	3962	4198	4503	4926	5444	6176	10501
CP023066	1	124845	59.77812487	-	-	MOBQ	CP023066_00032	-	-	-	-	Mobilizable	CP023066	0	8466	CP023066	4870	4996	5124	5309	5534	5819	6179	6688	7402	8510	15422
CP023073	1	76753	58.01206467	rep_cluster_492	001860__NC_019313_00001	MOBP	CP026529_00118	MPF_T	NC_016814_00035,NC_019313_00276,NC_017327_00230,NC_017327_00231,NC_009622_00075	-	-	Conjugative	CP023073	0	7533	CP023073	4475	4601	4729	4914	5139	5424	5784	6293	7007	8115	15027
CP023135	1	211454	49.6240317	IncFIB	000107__CP014778_00094	-	-	-	-	-	-	Non-mobilizable	CP023135	0	4071	CP023135	3498	3603	3714	3870	4056	4302	4615	5066	5635	6440	11420
CP023143	1	228947	46.08883279	IncHI2A,rep_cluster_1088	BX664015,000340__KU353730	MOBH	NC_012555_00231	MPF_F	NC_005211_00200,NC_005211_00207,NC_005211_00005,NC_009838_00006,NC_005211_00012,NC_021845_00017,NC_005211_00030	MOBH	NC_004966	Conjugative	CP023143	0	920	CP023143	3645	3753	3864	4023	4213	4461	4779	5236	5816	6693	12289
CP023144	1	103234	53.19371525	IncK2/Z	KR905388	MOBP	CP023144_00056	MPF_I	NC_011754_00087,NC_014843_00047,NC_007365_00035,NC_011754_00109,NC_007365_00033,NC_022371_00084,NC_012487_00131,NC_022992_00098,NC_022992_00102	MOBP	FR821780	Conjugative	CP023144	0	724	CP023144	3795	3906	4019	4182	4380	4639	4968	5443	6082	7056	13407
CP023145	1	87173	50.96646898	IncQ1,IncFIB,IncFIA	000195__NC_013728_00014,000095__NZ_CP014273_00094,000094__NZ_CP015070_00117	MOBF	MF535908_00027	MPF_T	NC_007607_00115	-	-	Conjugative	CP023145	0	768	CP023145	3432	3535	3645	3799	3981	4217	4522	4945	5471	6209	10576
CP023148	1	19605	64.34072941	-	-	MOBP	CP023148_00004	-	-	-	-	Mobilizable	CP023148	0	7468	CP023148	4910	5036	5164	5349	5574	5859	6219	6728	7442	8550	15462
CP023150	1	24702	65.32264594	rep_cluster_578	001979__CP015274	MOBF	CP023150_00019	-	-	-	-	Mobilizable	CP023150	0	5644	CP023150	4089	4207	4330	4500	4711	4983	5320	5801	6467	7512	14228
CP023152	1	247522	65.07906368	rep_cluster_519	001893__CP006836	MOBF	CP023152_00206	-	-	-	-	Mobilizable	CP023152	0	7472	CP023152	115	121	129	139	151	163	181	200	222	245	403
CP023153	1	95687	65.94730737	rep_cluster_519	001893__CP006836	MOBF	NC_020275_00121	-	-	-	-	Mobilizable	CP023153	0	2579	CP023153	116	122	130	140	152	164	182	201	223	246	404
CP023156	1	92558	62.92486873	rep_cluster_461,rep_cluster_429	001811__CP013007_00019,001765__CP013005_00025	MOBF,MOBP	NC_017558_00016,NC_007949_00237	MPF_T	NC_007506_00022	-	-	Conjugative	CP023156	0	7558	CP023156	106	111	119	128	139	150	168	187	207	228	355
CP023157	1	22827	60.07359706	-	-	-	-	MPF_T	NZ_CM002262_00037,NC_017558_00032,NC_005240_00012,NC_005240_00006	-	-	Non-mobilizable	CP023157	0	5636	CP023157	103	108	116	125	136	147	165	184	204	225	349
CP023158	1	26406	62.11845793	-	-	-	-	-	-	-	-	Non-mobilizable	CP023158	0	7564	CP023158	4629	4755	4883	5068	5293	5578	5938	6447	7161	8269	15181
CP023160	1	52393	62.6572252	rep_cluster_766	002245__CP017023	-	-	-	-	-	-	Non-mobilizable	CP023160	0	3166	CP023160	104	109	117	126	137	148	166	185	205	226	350
CP023161	1	47414	61.82773021	rep_cluster_429	001765__CP013005_00025	MOBF	NC_017558_00016	MPF_T	NC_007506_00022	-	-	Conjugative	CP023161	0	7558	CP023161	106	112	120	129	141	152	170	189	210	232	381
CP023162	1	15282	63.00222484	-	-	MOBQ	CP017021_00018	-	-	-	-	Mobilizable	CP023162	0	3168	CP023162	4396	4522	4650	4835	5060	5345	5704	6212	6925	8033	14943
CP023167	1	254041	47.49154664	IncFIA,IncN,IncHI1A	CP032169_00114,000155__CP018649,AF250878	MOBH	NC_013365_00169	MPF_F	NC_019360_00278,NC_005211_00030,NC_002305_00127,NC_002305_00120,NC_019360_00255,NC_019360_00256,NC_009981_00239	-	-	Conjugative	CP023167	0	918	CP023167	3366	3469	3578	3732	3912	4147	4450	4870	5375	6086	10083
CP023175	1	61448	37.80920453	rep_cluster_1006	000239__CP006248_00036	-	-	-	-	-	-	Non-mobilizable	CP023175	0	7078	CP023175	882	899	922	960	1007	1053	1127	1211	1313	1437	1928
CP023176	1	58689	42.45088517	rep_cluster_167	001071__CP006040_00008	MOBP	NC_021527_00025	-	-	-	-	Mobilizable	CP023176	0	2979	CP023176	975	993	1018	1059	1115	1169	1255	1356	1474	1609	2137
CP023177	1	41234	37.19018286	rep_cluster_707	CP002654	MOBQ	NC_011352_00007	-	-	-	-	Mobilizable	CP023177	0	3016	CP023177	933	951	974	1012	1059	1107	1182	1269	1379	1512	2030
CP023178	1	13055	39.21869016	-	-	MOBQ	CP032362_00002	-	-	-	-	Mobilizable	CP023178	0	3560	CP023178	879	896	919	957	1004	1049	1121	1203	1304	1427	1918
CP023180	1	13115	33.73236752	-	-	MOBV	NC_016793_00005	-	-	-	-	Mobilizable	CP023180	0	4286	CP023180	1910	1960	2020	2091	2187	2294	2450	2650	2887	3211	4862
CP023181	1	2931	33.60627772	-	-	MOBV	CP023181_00002	-	-	-	-	Mobilizable	CP023181	0	638	CP023181	1628	1673	1723	1787	1871	1965	2103	2277	2485	2762	4248
CP023182	1	5374	33.79233346	rep_cluster_1909	001345__CP001167	MOBV	NC_007104_00003	-	-	-	-	Mobilizable	CP023182	0	4281	CP023182	1914	1964	2025	2096	2194	2302	2459	2659	2897	3223	4876
CP023183	1	7375	35.37627119	-	-	-	-	-	-	-	-	Non-mobilizable	CP023183	0	7557	CP023183	4124	4242	4366	4539	4753	5028	5371	5856	6525	7571	14307
CP023186	1	126846	53.46640809	IncU,IncFII,IncFIA	000210__KF623109_00045,000122__JQ418538,CP022275_00044	MOBF	CP008789_00079	MPF_F	NC_021502_00150,NC_019165_00034,NC_022609_00081,NC_014312_00128,NC_021502_00131,NC_023332_00154,NC_014312_00118,NC_014312_00116	-	-	Conjugative	CP023186	0	5887	CP023186	3693	3802	3913	4072	4264	4515	4836	5298	5889	6785	12651
CP023187	1	106579	55.50249111	IncFII,rep_cluster_2272,IncFIB	000122__JQ418538,CP042519_00001,000101__NZ_CP012345_00042	MOBF	NC_021501_00073	MPF_F	NC_021501_00097,NC_006323_00096,NC_006323_00097,NC_009378_00101,NC_006323_00105,NC_021501_00085,NC_021501_00084,NC_021501_00083,NC_006323_00113,NC_021501_00076,NC_021501_00074	-	-	Conjugative	CP023187	0	1030	CP023187	3192	3286	3383	3517	3678	3880	4149	4521	4970	5622	8873
CP023188	1	46146	46.65193083	IncX3	000221__NC_025130_00012	MOBP	CP045055_00041	MPF_T	NC_019157_00029,NC_019157_00030,NC_019083_00030,NC_017624_00009	-	-	Conjugative	CP023188	0	1087	CP023188	3195	3289	3386	3521	3683	3886	4157	4529	4981	5634	8984
CP023190	1	166956	51.41055128	-	-	MOBP	NC_013210_00118	-	-	-	-	Mobilizable	CP023190	0	2802	CP023190	2666	2745	2826	2931	3058	3219	3438	3713	4021	4440	6569
CP023191	1	16749	52.64194877	-	-	-	-	-	-	-	-	Non-mobilizable	CP023191	0	6119	CP023191	2680	2761	2842	2947	3075	3237	3456	3731	4041	4461	6593
CP023250	1	65276	53.94019241	rep_cluster_1418	000759__NC_013950_00034	-	-	-	-	-	-	Non-mobilizable	CP023250	0	883	CP023250	3748	3858	3969	4130	4326	4581	4906	5377	5989	6933	13075
CP023251	1	63075	51.19143876	IncL/M	JN626286	MOBP	NC_004464_00056	MPF_I	NC_005246_00057,NC_019063_00094,NC_019344_00078,NC_004464_00066,NC_004464_00068,NC_019154_00069,NC_005246_00069,NC_004464_00073,NC_004464_00105	-	-	Conjugative	CP023251	0	1068	CP023251	3205	3300	3397	3533	3697	3902	4174	4551	5008	5664	9120
