GenomeID	num_contigs	total_length	gc	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	PredictedMobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_cluster	GenomeID	clust_90	clust_91	clust_92	clust_93	clust_94	clust_95	clust_96	clust_97	clust_98	clust_99	clust_100
CP007516	1	149806	66.47530807	rep_cluster_232	001502__CP007516	-	-	-	-	-	-	Non-mobilizable	CP007516	0	7307	CP007516	4016	4134	4270	4457	4676	4978	5330	5841	6593	7697	14285
CP007517	1	51047	63.17315415	rep_cluster_254	001533__CP007517	-	-	-	-	-	-	Non-mobilizable	CP007517	0	7967	CP007517	4769	4887	5023	5210	5429	5731	6083	6594	7346	8450	15038
CP007543	1	108692	44.09616163	-	-	-	-	-	-	-	-	Non-mobilizable	CP007543	0	3295	CP007543	4797	4915	5051	5238	5457	5759	6111	6622	7374	8478	15066
CP007544	1	103516	42.9035125	-	-	-	-	-	-	-	-	Non-mobilizable	CP007544	0	3287	CP007544	5371	5489	5625	5812	6031	6333	6685	7196	7948	9052	15640
CP007545	1	41240	46.21241513	-	-	-	-	-	-	-	-	Non-mobilizable	CP007545	0	3289	CP007545	4098	4216	4352	4539	4758	5060	5412	5923	6675	7779	14367
CP007556	1	38660	39.49818934	rep_cluster_478	001833__NC_011526_00036	MOBF	NC_011526_00029	-	-	-	-	Mobilizable	CP007556	0	2095	CP007556	1962	2050	2150	2269	2408	2593	2788	3060	3386	3772	6021
CP007558	1	272297	52.6535364	IncC,IncN	000092__CP025470,000155__CP018649	MOBF,MOBH	NC_015599_00019,NC_012885_00072	MPF_F	NC_022375_00024,NC_009140_00071,NC_014170_00023,NC_012885_00083,NC_016974_00085,NC_012885_00088,NC_012885_00091,NC_023291_00077,NC_012885_00167	MOBF,MOBH	NZ_CP016498,JQ319772	Conjugative	CP007558	0	152	CP007558	2898	3008	3135	3301	3496	3760	4063	4507	5143	6059	11563
CP007568	1	11276	55.95956013	rep_cluster_2037	001465__CP007568	-	-	-	-	-	-	Non-mobilizable	CP007568	0	5952	CP007568	1901	1988	2083	2197	2335	2515	2703	2966	3282	3653	5756
CP007575	1	12120	71.21287129	-	-	-	-	-	-	-	-	Non-mobilizable	CP007575	0	7183	CP007575	5325	5443	5579	5766	5985	6287	6639	7150	7902	9006	15594
CP007579	1	16236	45.17122444	rep_cluster_1254	000562__KT346360_00001	-	-	-	-	-	-	Non-mobilizable	CP007579	0	2915	CP007579	2349	2451	2565	2702	2866	3082	3326	3669	4102	4663	7806
CP007580	1	71433	33.71830946	rep_cluster_734	002211__NC_010606_00001	MOBF	NC_017163_00021	MPF_F	NC_017163_00020,NC_010606_00071,NC_010606_00072,NC_010606_00075,NC_010606_00076,NC_010606_00078,NC_010606_00079,NC_010606_00080,NZ_AEOY01000095_00077,NC_017163_00052,NC_017163_00053	-	-	Conjugative	CP007580	0	2926	CP007580	1965	2053	2153	2272	2411	2596	2791	3063	3390	3777	6036
CP007582	1	91739	53.02979104	IncFII,IncFIB	000114__CP015527,000101__NZ_CP012345_00042	MOBF	NC_007208_00043	MPF_F	NC_022651_00077,NC_019002_00072,NC_019094_00090,NC_019112_00063,NC_017054_00095,NC_017054_00096,NC_017054_00098,NC_017054_00100,NC_014615_00033,NC_003277_00107,NC_021155_00062	-	-	Conjugative	CP007582	0	19	CP007582	2994	3104	3233	3406	3606	3883	4206	4667	5329	6288	12017
CP007599	1	39599	39.87979494	IncX4	000223__CP022729_00007	MOBP	NC_011351_00034	MPF_T	NC_011351_00011,NC_011351_00013,NC_011351_00014,NC_011351_00017	-	-	Conjugative	CP007599	0	1152	CP007599	1497	1571	1652	1748	1861	1998	2134	2325	2535	2786	4309
CP007602	1	59661	30.30958247	rep_cluster_822	002303__CP007602_00059	-	-	-	-	-	-	Non-mobilizable	CP007602	0	4857	CP007602	5447	5565	5701	5888	6107	6409	6761	7272	8024	9128	15716
CP007608	1	2062	34.82056256	-	-	-	-	-	-	-	-	Non-mobilizable	CP007608	0	8246	CP007608	601	626	657	691	722	767	813	872	931	997	1498
CP007610	1	8240	29.73300971	rep_cluster_2006	001443__CP003893	-	-	-	-	-	-	Non-mobilizable	CP007610	0	3307	CP007610	509	527	552	575	600	632	665	711	755	809	1196
CP007612	1	12003	31.83370824	rep_cluster_814	002297__NC_020250	MOBT	AP014871_00020	-	-	-	-	Mobilizable	CP007612	0	3163	CP007612	460	476	501	523	547	577	605	647	685	732	1070
CP007613	1	69416	34.31629595	rep_cluster_1721	001137__CP004861	MOBC	CP004862_00040	-	-	-	-	Mobilizable	CP007613	0	3236	CP007613	2399	2503	2618	2758	2925	3144	3395	3741	4182	4754	8044
CP007617	1	94756	33.02904302	rep_cluster_163	001021__NC_002146_00042	MOBP	NC_012655_00001	MPF_T	NC_020240_00009	-	-	Conjugative	CP007617	0	3313	CP007617	2759	2867	2986	3142	3326	3579	3867	4288	4889	5762	10903
CP007621	1	4602	33.74619731	rep_cluster_1863	001298__CP002486	MOBV	NC_007104_00003	-	-	-	-	Mobilizable	CP007621	0	4283	CP007621	1478	1552	1631	1725	1836	1971	2106	2295	2498	2741	4241
CP007622	1	4920	33.04878049	rep_cluster_1892	001325__CP009645	MOBV	CP021444_00002	-	-	-	-	Mobilizable	CP007622	0	4287	CP007622	1537	1612	1694	1791	1905	2044	2186	2383	2600	2861	4440
CP007623	1	11903	32.48760817	rep_cluster_1830	001253__CP007623	MOBV	CP007623_00002	-	-	-	-	Mobilizable	CP007623	0	5546	CP007623	1613	1688	1774	1873	1992	2141	2294	2501	2737	3021	4672
CP007624	1	140690	33.9924657	rep_cluster_1869,rep_cluster_125	001302__CP007624,000558__CP013279	-	-	-	-	-	-	Non-mobilizable	CP007624	0	7801	CP007624	4614	4732	4868	5055	5274	5576	5928	6439	7191	8295	14883
CP007625	1	285163	33.35530907	rep_cluster_1869,rep_cluster_1575,rep_cluster_1850	001302__CP007624,000950__CP009718_00036,001278__CP009647	MOBP	CP024773_00092	-	-	-	-	Mobilizable	CP007625	0	7802	CP007625	349	358	378	396	413	434	453	483	519	556	810
CP007636	1	167267	52.36298852	IncC	000092__CP025470	MOBH	NC_012885_00072	MPF_F	NC_012885_00167,NC_009140_00071,NC_014170_00023,NC_012885_00083,NC_016974_00085,NC_012885_00088,NC_012885_00091,NC_023291_00077	MOBH	JQ319772	Conjugative	CP007636	0	152	CP007636	2834	2943	3065	3226	3415	3676	3971	4403	5015	5909	11210
CP007647	1	219748	32.04488778	rep_cluster_1685	001086__CP000234_00001	MOBP	CP007647_00117	-	-	-	-	Mobilizable	CP007647	0	5506	CP007647	2330	2431	2545	2681	2842	3056	3297	3640	4072	4625	7753
CP007648	1	129218	33.87066817	-	-	-	-	-	-	-	-	Non-mobilizable	CP007648	0	8247	CP007648	5573	5691	5827	6014	6233	6535	6887	7398	8150	9254	15842
CP007649	1	101883	30.90505776	-	-	-	-	-	-	-	-	Non-mobilizable	CP007649	0	7786	CP007649	1130	1181	1239	1311	1398	1495	1598	1741	1889	2068	3147
CP007650	1	33315	34.8881885	rep_cluster_530	001904__CP020860	MOBT	CP040905_00050	-	-	-	-	Mobilizable	CP007650	0	7534	CP007650	1443	1517	1593	1685	1794	1925	2058	2240	2434	2670	4114
CP007658	1	43396	30.22398378	rep_cluster_1017,rep_cluster_1215,rep_cluster_1118	000261__GQ900456,HF937104,000380__CP013622_00005	MOBV	NC_010262_00002	-	-	MOBV	CP002151	Mobilizable	CP007658	0	2595	CP007658	541	560	589	616	645	682	717	771	821	881	1338
CP007665	1	181831	32.5318565	rep_cluster_125	000558__CP013279	MOBP	NC_012579_00171	MPF_unknown	NC_017203_00099,NC_018501_00133	-	-	Conjugative	CP007665	0	3262	CP007665	1929	2016	2113	2231	2369	2550	2742	3009	3328	3707	5892
CP007671	1	20409	28.09054829	rep_cluster_1215,rep_cluster_1017	HF937104,000261__GQ900456	-	-	-	-	-	-	Non-mobilizable	CP007671	0	2599	CP007671	713	743	782	821	863	917	968	1038	1109	1195	1803
CP007673	1	25054	28.47050371	rep_cluster_1215,rep_cluster_1017,rep_cluster_1017	HF937104,000261__GQ900456,GQ900473	-	-	-	-	MOB_unknown	LN890519	Mobilizable	CP007673	0	2599	CP007673	713	743	782	821	863	917	968	1038	1109	1195	1799
CP007675	1	25025	28.44355644	rep_cluster_1017,rep_cluster_1017	GQ900473,000261__GQ900456	-	-	-	-	MOB_unknown	LN890519	Mobilizable	CP007675	0	2599	CP007675	713	743	782	821	863	917	968	1038	1109	1195	1804
CP007677	1	20185	28.54594996	rep_cluster_1215,rep_cluster_1017	HF937104,000261__GQ900456	-	-	-	-	MOBV	NC_008357	Mobilizable	CP007677	0	2594	CP007677	1661	1739	1826	1932	2053	2211	2370	2580	2827	3120	4836
CP007678	1	20291	28.50524863	rep_cluster_1017,rep_cluster_1215	000261__GQ900456,HF937104	-	-	-	-	MOBV	JX469833	Mobilizable	CP007678	0	2594	CP007678	1661	1739	1826	1932	2053	2211	2370	2580	2827	3120	4835
CP007679	1	33093	30.62581211	rep_cluster_1733,rep_cluster_2100,rep_cluster_1017	CP000737,AP003139,000261__GQ900456	-	-	-	-	MOBV	CP020609	Mobilizable	CP007679	0	2440	CP007679	1207	1265	1328	1406	1501	1613	1724	1884	2044	2238	3405
CP007702	1	95214	33.05396265	rep_cluster_163	001021__NC_002146_00042	MOBP	NC_012655_00001	MPF_T	NC_020240_00009	-	-	Conjugative	CP007702	0	3313	CP007702	2759	2867	2986	3142	3326	3579	3867	4288	4889	5762	10919
CP007713	1	8006	31.98850862	rep_cluster_1254	CP033534_00010	-	-	-	-	-	-	Non-mobilizable	CP007713	0	3217	CP007713	1519	1594	1676	1773	1887	2026	2166	2361	2575	2834	4408
CP007714	1	6076	39.26925609	-	-	MOBP	NZ_AFDA02000006_00006	-	-	MOBP	NC_013366	Mobilizable	CP007714	0	2428	CP007714	2012	2105	2209	2330	2472	2661	2863	3147	3498	3915	6369
CP007723	1	16810	51.38013087	-	-	MOBF	CP007723_00012	-	-	-	-	Mobilizable	CP007723	0	5723	CP007723	881	916	962	1013	1070	1136	1202	1282	1372	1483	2281
CP007725	1	16810	51.36228435	-	-	MOBF	CP007723_00012	-	-	-	-	Mobilizable	CP007725	0	5723	CP007725	881	916	962	1013	1070	1136	1202	1282	1372	1483	2282
CP007728	1	15096	53.53736089	ColRNAI_rep_cluster_1857	000003__NC_002119_00001	MOBC	NC_009793_00003	-	-	-	-	Mobilizable	CP007728	0	1376	CP007728	2689	2796	2914	3068	3247	3495	3781	4189	4746	5538	10339
CP007729	1	243824	53.22486712	rep_cluster_2183,IncFIB,IncFII	CP017721_00179,000107__CP014778_00094,000132__HG969996	MOBF	NC_021231_00058	MPF_F	NC_014312_00118,NC_023332_00154,NC_021654_00004,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_019155_00032,NC_021502_00150	-	-	Conjugative	CP007729	0	2726	CP007729	2554	2661	2779	2927	3099	3335	3603	3976	4458	5119	9019
CP007732	1	268334	52.61390655	IncC,IncN	000092__CP025470,000155__CP018649	MOBF,MOBH	NC_015599_00019,NC_012885_00072	MPF_F	NC_022375_00024,NC_009140_00071,NC_014170_00023,NC_012885_00083,NC_016974_00085,NC_012885_00088,NC_012885_00091,NC_023291_00077,NC_012885_00167	MOBF,MOBH	NZ_CP016498,JQ319772	Conjugative	CP007732	0	152	CP007732	2898	3008	3135	3301	3496	3760	4063	4507	5143	6059	11564
CP007733	1	80411	51.34372163	IncL/M	JN626286	MOBP	NC_004464_00056	MPF_I	NC_019344_00078,NC_004464_00066,NC_004464_00068,NC_019154_00069,NC_005246_00069,NC_004464_00073,NC_004464_00105,NC_005246_00057,NC_019063_00094	-	-	Conjugative	CP007733	0	1068	CP007733	1817	1903	1996	2107	2239	2412	2587	2825	3116	3464	5459
CP007734	1	338850	52.72096798	IncFIB,rep_cluster_2183,IncFII	000107__CP014778_00094,CP017721_00179,000132__HG969996	MOBF	NC_021231_00058	MPF_F	NC_021502_00150,NC_019155_00032,NC_019165_00034,NC_021654_00016,NC_019389_00080,NC_022609_00081,NC_014312_00128,NC_021502_00131,NC_019389_00068,NC_023332_00154,NC_014312_00118,NC_014312_00116	-	-	Conjugative	CP007734	0	2731	CP007734	2064	2157	2261	2384	2528	2720	2929	3225	3583	4015	6569
CP007735	1	89770	51.81797928	IncR	000204__CP008701_00115	-	-	-	-	-	-	Non-mobilizable	CP007735	0	5853	CP007735	3121	3235	3365	3544	3746	4031	4366	4839	5522	6517	12430
CP007736	1	113440	49.39263047	IncFIA,rep_cluster_2183,IncFII	CP032169_00114,CP017721_00179,000130__CP023489	MOBF	CP045692_00039	-	-	-	-	Mobilizable	CP007736	0	2724	CP007736	2573	2680	2798	2950	3122	3358	3626	4001	4495	5164	9164
CP007740	1	68999	35.80486674	-	-	-	-	-	-	-	-	Non-mobilizable	CP007740	0	7965	CP007740	5675	5793	5929	6116	6335	6637	6989	7500	8252	9356	15944
CP007741	1	19174	36.6850944	rep_cluster_415	001748__NC_005328_00017	-	-	-	-	-	-	Non-mobilizable	CP007741	0	5626	CP007741	2119	2215	2321	2445	2591	2784	2996	3297	3660	4109	6795
CP007745	1	203123	62.21304333	rep_cluster_1398	000734__CP013426_00028	-	-	MPF_T	NC_015383_00006	-	-	Non-mobilizable	CP007745	0	5205	CP007745	3130	3244	3374	3553	3756	4042	4377	4852	5537	6534	12456
CP007750	1	46448	29.07337237	rep_cluster_475	001826__KX686749	MOBP	NC_022355_00016	MPF_T	NC_022355_00047,NC_022355_00043,NC_006135_00040,NC_007141_00026	-	-	Conjugative	CP007750	0	2643	CP007750	1560	1635	1719	1817	1931	2073	2217	2417	2640	2916	4530
CP007752	1	46761	29.76411967	rep_cluster_475	001826__KX686749	MOBP	NC_022355_00016	MPF_T	NC_022355_00047,NC_022355_00043,NC_006135_00040,NC_007141_00026	-	-	Conjugative	CP007752	0	2643	CP007752	1560	1635	1719	1817	1931	2073	2217	2417	2640	2917	4536
CP007767	1	47803	26.43348744	rep_cluster_1853	001281__CP007767_00020	MOBP	NC_012040_00001	MPF_T	NC_012040_00023,NC_012040_00019,NC_012040_00018,NC_012040_00016	-	-	Conjugative	CP007767	0	2642	CP007767	2850	2959	3082	3244	3433	3695	3990	4424	5045	5947	11388
CP007768	1	3621	29.82601491	rep_cluster_851	002334__CP007768_00001	-	-	-	-	-	-	Non-mobilizable	CP007768	0	5436	CP007768	626	651	682	716	749	796	842	902	962	1031	1541
CP007791	1	25857	55.66771087	rep_cluster_143	000768__CP007791_00001	MOBF	NC_013726_00011	-	-	-	-	Mobilizable	CP007791	0	4799	CP007791	6372	6490	6626	6813	7032	7334	7686	8197	8949	10053	16641
CP007792	1	96094	62.87905592	rep_cluster_1240	000548__CP007792_00075	MOBF	CP007792_00071	-	-	-	-	Mobilizable	CP007792	0	3283	CP007792	4829	4947	5083	5270	5489	5791	6143	6654	7406	8510	15098
CP007798	1	163159	65.62616834	rep_cluster_1806,rep_cluster_771	001227__CP007798_00001,002251__CP007798_00080	-	-	-	-	-	-	Non-mobilizable	CP007798	0	6364	CP007798	3288	3404	3537	3720	3933	4229	4573	5066	5790	6848	13113
CP007807	1	32617	41.17484747	-	-	-	-	-	-	-	-	Non-mobilizable	CP007807	0	8248	CP007807	6474	6592	6728	6915	7134	7436	7788	8299	9051	10155	16743
CP007808	1	7095	36.3777308	rep_cluster_1546	000911__CP007808	-	-	-	-	-	-	Non-mobilizable	CP007808	0	7201	CP007808	1532	1607	1689	1786	1900	2039	2181	2378	2595	2855	4433
CP008701	1	186323	50.66899953	IncFIB,IncR,IncFII,rep_cluster_2183	000107__CP014778_00094,000204__CP008701_00115,000130__CP023489,CP017721_00179	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_021231_00085,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_019155_00032,NC_021502_00150	-	-	Conjugative	CP008701	0	2329	CP008701	2984	3094	3223	3395	3595	3872	4194	4653	5310	6266	11972
CP008707	1	83610	36.97165411	rep_cluster_734	002211__NC_010606_00001	MOBF	NC_017163_00021	MPF_F	NC_017163_00020,NC_010606_00071,NC_010606_00072,NC_010606_00075,NC_010606_00076,NC_010606_00078,NC_010606_00079,NC_010606_00080,NZ_AEOY01000095_00077,NC_017163_00052,NC_017163_00053	-	-	Conjugative	CP008707	0	2926	CP008707	1965	2053	2153	2272	2411	2596	2791	3063	3391	3780	6057
CP008709	1	1967	39.14590747	-	-	-	-	-	-	-	-	Non-mobilizable	CP008709	0	6293	CP008709	6700	6818	6954	7141	7360	7662	8014	8525	9277	10381	16969
CP008715	1	120653	51.689556	IncFIA,IncFIB,IncFII,IncFIA	000094__NZ_CP015070_00117,000095__NZ_CP014273_00094,AJ851089,000136__AP014877_00014	MOBF,MOBF	NC_011980_00044,CP008715_00128	MPF_F	08-5333_00200,NC_008460_00107,NC_010719_00097	-	-	Conjugative	CP008715	0	768	CP008715	2676	2783	2901	3055	3234	3481	3766	4172	4721	5492	10179
CP008716	1	5167	47.4550029	Col156	CP001126_00001	-	-	-	-	-	-	Non-mobilizable	CP008716	0	1907	CP008716	930	966	1015	1072	1133	1201	1270	1359	1455	1579	2417
CP008717	1	4237	40.75997168	-	-	-	-	MPF_T	NC_002144_00007	-	-	Non-mobilizable	CP008717	0	1912	CP008717	629	654	685	719	752	799	845	905	965	1034	1545
CP008718	1	4073	51.60815124	rep_cluster_1778	001211__AP017616_00002	-	-	-	-	MOBQ,MOBQ	NC_009791,NC_002126	Mobilizable	CP008718	0	1927	CP008718	1033	1077	1129	1192	1262	1338	1419	1534	1662	1820	2808
CP008719	1	2101	47.16801523	Col(BS512)	NC_010656	-	-	-	-	-	-	Non-mobilizable	CP008719	0	459	CP008719	877	912	958	1009	1065	1131	1197	1277	1367	1478	2271
CP008720	1	1544	51.48963731	Col(MG828)	NC_008486	-	-	-	-	MOBP	NC_019357	Mobilizable	CP008720	0	1131	CP008720	1499	1573	1654	1750	1864	2001	2138	2330	2541	2795	4325
CP008745	1	93833	53.10498439	IncFII,IncFIB	000114__CP015527,000101__NZ_CP012345_00042	MOBF	NC_007208_00043	MPF_F	NC_022651_00077,NC_019002_00072,NC_019094_00090,NC_019112_00063,NC_013437_00116,NC_017054_00095,NC_017054_00096,NC_017054_00098,NC_017054_00100,NC_014615_00033,NC_003277_00107,NZ_CM001063_00039	-	-	Conjugative	CP008745	0	19	CP008745	2994	3104	3233	3406	3606	3883	4206	4667	5329	6288	12027
CP008789	1	133397	52.11961288	IncFII,IncFIA	000127__CP009275,CP032169_00114	MOBF	CP008789_00079	MPF_F	NC_021502_00150,NC_019155_00032,NC_019165_00034,NC_021654_00016,NC_011281_00082,NC_022609_00081,NC_014312_00128,NC_021502_00131,NC_023332_00154,NC_014312_00118,NC_014312_00116	-	-	Conjugative	CP008789	0	843	CP008789	3115	3227	3357	3534	3735	4020	4355	4828	5511	6502	12412
CP008790	1	193725	51.58446251	IncC	000092__CP025470	MOBH	NC_012885_00072	MPF_F	NC_009140_00071,NC_014170_00023,NC_012885_00083,NC_016974_00085,NC_012885_00088,NC_012885_00091,NC_023291_00077,NC_012885_00167	MOBH	JQ319772	Conjugative	CP008790	0	152	CP008790	2898	3008	3135	3301	3496	3760	4063	4507	5143	6059	11570
CP008791	1	205586	53.8961797	IncFII,rep_cluster_1418,IncFII	000124__KP125893_00142,000759__NC_013950_00034,CP000670	MOBF,MOBF	NC_021231_00058,CP024544_00079	MPF_F	NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_011281_00082,NC_021654_00016,NC_019165_00034,NC_022609_00095,NC_021502_00150,NC_019155_00032,NC_021231_00085,NC_023332_00154,NC_014312_00118,NC_014312_00116	-	-	Conjugative	CP008791	0	2319	CP008791	2543	2650	2767	2914	3085	3319	3586	3953	4425	5053	8734
CP008798	1	85473	55.57895476	IncR	000204__CP008701_00115	-	-	-	-	-	-	Non-mobilizable	CP008798	0	866	CP008798	3425	3543	3679	3866	4084	4385	4736	5245	5996	7096	13644
CP008799	1	58050	48.55124892	IncX3,ColRNAI_rep_cluster_1857	000221__NC_025130_00012,000003__NC_002119_00001	MOBP,MOBC	NC_020552_00059,NC_009793_00003	MPF_T	NC_019083_00030,NC_019157_00030,NC_019157_00029,NC_023277_00163,NC_017624_00009	-	-	Conjugative	CP008799	0	1087	CP008799	2505	2610	2726	2873	3044	3275	3536	3894	4354	4957	8447
CP008800	1	194877	52.47001955	rep_cluster_2183,IncFIB,IncFII	CP017721_00179,000107__CP014778_00094,000132__HG969996	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_021654_00004,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_019155_00032,NC_021502_00150	-	-	Conjugative	CP008800	0	2726	CP008800	2554	2661	2779	2927	3099	3335	3603	3976	4458	5120	9048
CP008807	1	37447	39.71746735	rep_cluster_991	002471__CP001165_00001	MOBP	NC_011351_00034	MPF_T	NC_011351_00005,NC_011351_00011,NC_011351_00013,NC_011351_00014,NC_011351_00017	-	-	Conjugative	CP008807	0	1151	CP008807	1491	1565	1645	1739	1850	1985	2121	2312	2516	2763	4276
CP008809	1	25862	28.95367721	-	-	MOBP	CP018792_00030	MPF_T	NC_022656_00023	-	-	Conjugative	CP008809	0	6696	CP008809	1500	1574	1655	1751	1865	2003	2141	2333	2546	2803	4345
CP008811	1	38272	31.33622492	rep_cluster_793	002268__CP007001_00001	-	-	-	-	-	-	Non-mobilizable	CP008811	0	7963	CP008811	1865	1951	2044	2155	2290	2468	2651	2902	3205	3560	5605
CP008812	1	27124	28.1448164	-	-	MOBP	CP018792_00030	MPF_T	NC_022656_00023	-	-	Conjugative	CP008812	0	6696	CP008812	1500	1574	1655	1751	1865	2003	2140	2332	2544	2800	4342
CP008814	1	41610	34.25138188	rep_cluster_992	002472__AE016833_00001	MOBC	NZ_ASWX01000006_00035	-	-	-	-	Mobilizable	CP008814	0	4632	CP008814	2419	2523	2638	2778	2945	3169	3422	3770	4215	4798	8192
CP008815	1	66548	32.88453447	rep_cluster_180	001222__CP008815_00027	MOBP	NC_006827_00032	MPF_T	NC_004671_00018,NC_006827_00028	-	-	Conjugative	CP008815	0	4818	CP008815	2171	2268	2377	2503	2651	2848	3067	3374	3752	4219	6986
CP008817	1	155838	55.67127402	rep_cluster_25	001527__CP008817_00173	-	-	-	-	-	-	Non-mobilizable	CP008817	0	5331	CP008817	4623	4741	4877	5064	5283	5585	5937	6448	7200	8304	14892
CP008818	1	106739	54.13391544	rep_cluster_513	001887__CP000762_00079	-	-	-	-	-	-	Non-mobilizable	CP008818	0	5321	CP008818	2730	2837	2955	3110	3291	3543	3830	4245	4823	5668	10688
CP008824	1	319976	52.41924394	IncC,IncN	000092__CP025470,000155__CP018649	MOBF,MOBH	NC_015599_00019,NC_012885_00072	MPF_F	NC_022375_00024,NC_009140_00071,NC_014170_00023,NC_012885_00083,NC_016974_00085,NC_012885_00088,NC_012885_00091,NC_023291_00077,NC_012885_00167	MOBF,MOBH	NZ_CP016498,JQ319772	Conjugative	CP008824	0	152	CP008824	2898	3008	3135	3301	3496	3760	4063	4507	5143	6059	11563
CP008825	1	282439	46.88339783	IncHI2A,rep_cluster_1088	BX664015,000340__KU353730	MOBH	NC_012555_00231	MPF_F	NC_005211_00005,NC_009838_00006,NC_005211_00012,NC_021845_00017,NC_005211_00030,NC_005211_00200,NC_005211_00207	MOBH	NC_017484	Conjugative	CP008825	0	922	CP008825	2414	2518	2633	2773	2940	3164	3417	3765	4209	4784	8157
CP008826	1	47290	48.87925566	rep_cluster_1367	000687__KX348146_00033	MOBC	CP008826_00025	-	-	-	-	Mobilizable	CP008826	0	1076	CP008826	2812	2921	3042	3202	3389	3645	3936	4364	4972	5858	11112
CP008832	1	13841	53.68109241	ColRNAI_rep_cluster_1857	000003__NC_002119_00001	MOBC	NC_009793_00003	-	-	-	-	Mobilizable	CP008832	0	1376	CP008832	2689	2796	2914	3068	3247	3495	3781	4189	4746	5538	10341
CP008839	1	48922	35.11099301	rep_cluster_707	002176__NZ_AVAB01000114_00021	MOBQ	CP040502_00006	-	-	-	-	Mobilizable	CP008839	0	6204	CP008839	6265	6383	6519	6706	6925	7227	7579	8090	8842	9946	16534
CP008840	1	35660	37.24060572	rep_cluster_707	002175__NC_017468_00016	MOBQ	NC_011352_00007	-	-	-	-	Mobilizable	CP008840	0	5590	CP008840	2313	2412	2526	2662	2823	3036	3275	3612	4040	4589	7687
CP008842	1	204468	52.04628597	IncFII,IncFIB	000127__CP009275,000106__CP022118	MOBF	CP026276_00127	MPF_F	NC_021502_00150,NC_014312_00141,NC_019165_00034,NC_022609_00081,NC_014312_00128,NC_021502_00131,NC_021654_00004,NC_023332_00154,NC_014312_00118,NC_014312_00116	-	-	Conjugative	CP008842	0	845	CP008842	2889	2999	3126	3292	3486	3750	4051	4493	5126	6037	11522
CP008843	1	183015	53.02680108	IncFII,rep_cluster_2183	000122__JQ418538,CP033468_00001	MOBF	CP024544_00079	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_019165_00034,NC_022609_00095,NC_021502_00150	-	-	Conjugative	CP008843	0	5895	CP008843	3223	3339	3470	3652	3859	4148	4486	4969	5675	6706	12858
CP008844	1	55298	53.10137799	rep_cluster_3	001607__CP009878	-	-	-	-	-	-	Non-mobilizable	CP008844	0	6060	CP008844	2303	2402	2516	2650	2811	3023	3259	3590	4005	4533	7510
CP008845	1	3514	54.38247012	rep_cluster_2335	KU302809_00001	MOBP,MOBP	NC_001848_00006,LT985292_00003	-	-	MOBP	KT693143	Mobilizable	CP008845	0	1497	CP008845	245	251	264	276	290	308	320	341	368	397	568
CP008847	1	181894	32.53543272	rep_cluster_125	000558__CP013279	MOBP	NC_012579_00171	MPF_T	NC_018501_00133,NC_017203_00099	-	-	Conjugative	CP008847	0	3262	CP008847	1929	2016	2113	2231	2369	2550	2742	3009	3328	3707	5879
CP008848	1	94732	33.05007812	rep_cluster_163	001021__NC_002146_00042	MOBP	AP014835_00002	MPF_T	NC_020240_00009	-	-	Conjugative	CP008848	0	3313	CP008848	2759	2867	2986	3142	3326	3579	3867	4288	4889	5762	10909
