GenomeID	num_contigs	total_length	gc	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	PredictedMobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_cluster	GenomeID	clust_0.1	clust_0.09	clust_0.08	clust_0.07	clust_0.06	clust_0.05	clust_0.04	clust_0.03	clust_0.02	clust_0.01	clust_0
CP019248	1	121975	49.65197786	IncN,IncI1/B/O	000155__CP018649,DQ017661	MOBP	NC_019097	MPF_I	NC_019097_00085,NZ_CM001473_00069,NC_022267_00069,NC_019097_00075,NC_015965_00072,NC_023290_00086,NC_019111_00038,NC_022267_00057,NC_019097_00056	MOBP	AB079381	Conjugative	CP019248	0	13	CP019248	2264	2518	2787	3127	3568	4168	4898	5723	6800	8214	13507
CP019249	1	38093	48.49972436	IncI1/B/O	DQ017661	-	-	MPF_I	NC_023290_00086,NZ_CM001473_00069,NC_019097_00085	-	-	Non-mobilizable	CP019249	0	7378	CP019249	2264	2518	2787	3127	3568	4168	4898	5723	6936	8710	15040
CP019251	1	162357	50.45732552	IncFIC,rep_cluster_2244,IncQ1,IncFIB	AP001918,CP033091_00053,000195__NC_013728_00014,000095__NZ_CP014273_00094	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_010488_00021,NC_008460_00107,08-5333_00200	MOBF	FN868248	Conjugative	CP019251	0	760	CP019251	2264	2518	2787	3127	3568	4168	4898	5723	6777	8110	13126
CP019252	1	123053	50.24095309	IncI-gamma/K1	CP001118	MOBP	NC_019097	MPF_I	NC_015965_00072,NC_019097_00085,NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069	MOBP	HM021326	Conjugative	CP019252	0	7	CP019252	2264	2518	2787	3127	3568	4168	4898	5723	6800	8203	13395
CP019253	1	120300	53.43308396	IncK2/Z	KJ484640	MOBP	NC_013728_00087	MPF_I	NC_014843_00033,NC_022992_00098,NC_012487_00131,NC_022371_00084,NC_007365_00033,NC_011754_00109,NC_007365_00035,NC_014843_00047,NC_011754_00087	MOBP	FR821780	Conjugative	CP019253	0	724	CP019253	2264	2518	2787	3127	3568	4168	4898	5636	6473	7494	11505
CP019254	1	76784	43.54813503	IncI2	KY693674	MOBP	MN232180_00018	MPF_T	NC_019039_00065,NC_020270_00063,NC_019039_00052,NC_019039_00051,NC_020270_00058	-	-	Conjugative	CP019254	0	1143	CP019254	2264	2518	2787	3127	3568	4168	4817	5484	6244	7158	10808
CP019255	1	18060	48.64894795	ColRNAI_rep_cluster_1987	CP041116_00002	-	-	-	-	MOBP,MOB_unknown	CP018941,NC_019986	Mobilizable	CP019255	0	1332	CP019255	2264	2518	2787	3127	3568	4168	4796	5449	6197	7082	10450
CP019257	1	36172	52.57104943	-	-	-	-	-	-	-	-	Non-mobilizable	CP019257	0	7736	CP019257	1747	1861	1950	2058	2182	2291	2419	2588	2797	3063	3984
CP019258	1	75007	49.15674537	-	-	-	-	-	-	-	-	Non-mobilizable	CP019258	0	2042	CP019258	1860	1982	2082	2196	2325	2445	2587	2773	3003	3289	4234
CP019260	1	251286	45.44423486	IncHI2A,rep_cluster_1088	BX664015,000340__KU353730	MOBH	NC_012555_00231	MPF_F	NC_005211_00030,NC_021845_00017,NC_005211_00012,NC_009838_00006,NC_005211_00005,NC_005211_00207,NC_005211_00200	MOBH	NC_004966	Conjugative	CP019260	0	920	CP019260	2264	2518	2787	3127	3568	4168	4898	5723	6754	8016	12930
CP019261	1	138610	51.96594762	IncFIA,IncFIC,IncFIB	CP022610_00144,AP001918,000096__NC_019117_00097	MOBF	NC_017627_00068	MPF_F	08-5333_00200,NC_008460_00107,NC_014615_00033,NC_010488_00021,NC_018966_00040,NC_017639_00100,NC_007675_00027,NC_013437_00116,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077	MOBF	FN868248	Conjugative	CP019261	0	712	CP019261	2264	2518	2787	3127	3568	4168	4898	5723	6774	8081	13056
CP019262	1	149653	50.28900189	IncFIB	000107__CP014778_00094	MOBH	CP030285_00102	-	-	-	-	Mobilizable	CP019262	0	731	CP019262	2264	2518	2787	3127	3568	4168	4896	5598	6408	7397	11267
CP019263	1	24727	44.91042181	-	-	-	-	-	-	-	-	Non-mobilizable	CP019263	0	7738	CP019263	2264	2518	2787	3127	3641	4339	5163	6076	7309	9083	15415
CP019264	1	82265	42.40928706	IncI2	KJ460501	MOBP	CP016547_00082	MPF_T	NC_019115_00018,NC_020270_00063,NC_019039_00052,NC_019039_00051,NC_020270_00058	-	-	Conjugative	CP019264	0	1143	CP019264	2264	2518	2787	3127	3568	4168	4817	5484	6244	7156	10666
CP019265	1	54741	55.12687017	-	-	MOBP,MOBP,MOBP	NC_017321_00002,NC_014003_00004,LT985292_00003	-	-	-	-	Mobilizable	CP019265	0	1613	CP019265	2264	2518	2787	3127	3568	4001	4441	4922	5456	6067	8273
CP019266	1	18287	40.77760157	-	-	-	-	-	-	-	-	Non-mobilizable	CP019266	0	8406	CP019266	3591	3948	4321	4793	5369	6068	6894	7807	9042	10819	17159
CP019268	1	125272	48.88003704	IncFIC,rep_cluster_2244,IncQ1,IncFIB	AP001918,CP033091_00053,000195__NC_013728_00014,000095__NZ_CP014273_00094	-	-	MPF_F	NC_022651_00077,NC_010409_00124	MOBF	FN868248	Mobilizable	CP019268	0	760	CP019268	2264	2518	2787	3127	3568	4168	4898	5723	6777	8110	13131
CP019269	1	65009	49.41469643	IncN,IncFIA	000155__CP018649,MH263653_00001	MOBQ	MF535908_00005	-	-	-	-	Mobilizable	CP019269	0	2882	CP019269	2264	2518	2787	3127	3568	4168	4898	5723	6834	8579	14826
CP019270	1	7475	44.04013378	Col(MG828)	NC_008486	-	-	-	-	-	-	Non-mobilizable	CP019270	0	1141	CP019270	2264	2518	2755	2974	3207	3420	3649	3923	4268	4706	6245
CP019272	1	129452	52.24870995	IncFII,IncFIA,IncX1,IncN	JN232517,MH263653_00001,000215__KC853434_00019,000155__CP018649	MOBQ,MOBF	MF535908_00005,NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_019037_00027,NC_019094_00068,NC_014615_00033,NC_008460_00107,08-5333_00200	-	-	Conjugative	CP019272	0	2884	CP019272	2264	2518	2787	3127	3568	4168	4898	5723	6834	8580	14861
CP019274	1	15162	53.32409972	-	-	-	-	-	-	-	-	Non-mobilizable	CP019279	0.0233762	7735	CP019274	1747	1861	1950	2058	2182	2290	2418	2586	2795	3061	3982
CP019275	1	37446	51.25247022	-	-	-	-	-	-	-	-	Non-mobilizable	CP019275	0	7735	CP019275	1747	1861	1950	2058	2182	2290	2418	2586	2794	3059	3980
CP019276	1	91701	52.54468326	IncFIA	MH263653_00001	MOBF	NC_017627_00068	MPF_F	08-5333_00200,NC_008460_00107,NC_014615_00033,NC_019094_00068,NC_019037_00027,NC_017639_00100,NC_007675_00027,NC_013437_00116,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077	-	-	Conjugative	CP019276	0	2884	CP019276	2264	2518	2787	3127	3568	4168	4898	5723	6834	8580	14848
CP019277	1	105415	43.08210406	IncI2	KY693674	MOBP	NC_022520_00030	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019039_00065	-	-	Conjugative	CP019277	0	1143	CP019277	2264	2518	2787	3127	3568	4168	4817	5484	6244	7158	10685
CP019278	1	11397	50.91690796	rep_cluster_2370	EU580135_00003	-	-	-	-	-	-	Non-mobilizable	CP019278	0	1360	CP019278	1705	1814	1902	2008	2132	2240	2364	2530	2733	2994	3900
CP019279	1	22592	53.17811615	-	-	-	-	-	-	-	-	Non-mobilizable	CP019279	0	7735	CP019279	1747	1861	1950	2058	2182	2290	2418	2586	2794	3060	3981
CP019281	1	33754	49.20602003	-	-	-	-	-	-	-	-	Non-mobilizable	CP019281	0	7065	CP019281	1861	1983	2083	2197	2326	2447	2589	2775	3005	3291	4236
CP019282	1	149520	51.22726057	IncFIC,rep_cluster_2244,IncFIB	AP001918,CP033091_00053,000095__NZ_CP014273_00094	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_010488_00021,NC_014615_00033,NC_008460_00107,08-5333_00200	MOBF	FN868248	Conjugative	CP019282	0	760	CP019282	2264	2518	2787	3127	3568	4168	4898	5723	6777	8114	13135
CP019283	1	128323	47.64227769	rep_cluster_488	001852__AP017612_00001	-	-	-	-	-	-	Non-mobilizable	CP019283	0	1204	CP019283	2264	2518	2787	3127	3568	4168	4898	5662	6514	7546	11590
CP019284	1	93578	50.17846075	IncX1,IncN	000215__KC853434_00019,000155__CP018649	MOBF	NC_015599_00019	MPF_T	NC_014368_00014,NC_008612_00190,NC_022375_00024,NC_009131_00030,NC_011617_00041,NC_007682_00044	MOBF	NZ_CP013027	Conjugative	CP019284	0	140	CP019284	2264	2518	2787	3127	3568	4168	4898	5723	6826	8368	14037
CP019295	1	157074	40.37460051	rep_cluster_858	002339__CP013487_00075	-	-	-	-	-	-	Non-mobilizable	CP019295	0	7697	CP019295	2167	2332	2465	2620	2800	2964	3143	3377	3657	4013	5142
CP019296	1	143114	42.29844739	rep_cluster_1362	000681__CP020080_00114	MOBP	NC_022271_00012	MPF_T	NC_009777_00037,NC_009777_00047,NC_009777_00042,NC_009777_00041	-	-	Conjugative	CP019296	0	2650	CP019296	1677	1784	1869	1972	2094	2197	2319	2480	2678	2937	3830
CP019297	1	99317	39.56523052	-	-	-	-	-	-	-	-	Non-mobilizable	CP019297	0	7586	CP019297	216	218	220	227	234	241	249	257	262	270	325
CP019298	1	95945	40.75772578	rep_cluster_1209	000499__CP010885_00115	-	-	-	-	-	-	Non-mobilizable	CP019298	0	7734	CP019298	733	771	787	821	856	891	937	983	1016	1075	1353
CP019308	1	241798	58.51330449	rep_cluster_377	001694__NC_018291_00001	-	-	-	-	-	-	Non-mobilizable	CP019308	0	2484	CP019308	1916	2044	2149	2269	2407	2530	2674	2867	3099	3397	4364
CP019309	1	184542	55.426407	rep_cluster_392	001717__CP019309	-	-	-	-	-	-	Non-mobilizable	CP019309	0	7733	CP019309	1450	1543	1618	1714	1822	1913	2014	2156	2330	2546	3311
CP019310	1	78194	62.64291378	rep_cluster_288	001594__CP002974_00072	-	-	-	-	-	-	Non-mobilizable	CP019310	0	2476	CP019310	1771	1886	1975	2084	2210	2322	2454	2626	2839	3112	4040
CP019311	1	68760	63.29697499	rep_cluster_735,rep_cluster_252	002212__CP002975_00001,001531__CP014802_00143	-	-	-	-	-	-	Non-mobilizable	CP019311	0	2471	CP019311	1661	1767	1851	1953	2074	2175	2295	2453	2649	2895	3782
CP019313	1	84456	62.39343564	-	-	-	-	-	-	-	-	Non-mobilizable	CP019313	0	7476	CP019313	3461	3818	4191	4663	5239	5938	6764	7677	8912	10689	17029
CP019314	1	78899	62.15414644	rep_cluster_625	002076__CP019314	-	-	-	-	-	-	Non-mobilizable	CP019314	0	7698	CP019314	3470	3827	4200	4672	5248	5947	6773	7686	8921	10698	17038
CP019315	1	77607	63.17600216	-	-	-	-	-	-	-	-	Non-mobilizable	CP019315	0	4460	CP019315	1014	1062	1089	1139	1185	1229	1282	1341	1383	1452	1784
CP019316	1	60538	61.71330404	rep_cluster_977	002461__CP019316	-	-	-	-	-	-	Non-mobilizable	CP019316	0	7667	CP019316	3184	3541	3914	4386	4962	5661	6487	7400	8635	10412	16752
CP019317	1	54047	57.12250449	rep_cluster_383	001705__CP019317	-	-	-	-	-	-	Non-mobilizable	CP019317	0	8407	CP019317	3592	3949	4322	4794	5370	6069	6895	7808	9043	10820	17160
CP019318	1	52013	60.24263165	-	-	-	-	-	-	-	-	Non-mobilizable	CP019318	0	8408	CP019318	3593	3950	4323	4795	5371	6070	6896	7809	9044	10821	17161
CP019319	1	46261	65.20395149	rep_cluster_252	001531__CP014802_00143	-	-	-	-	-	-	Non-mobilizable	CP019319	0	6901	CP019319	3161	3518	3891	4363	4939	5638	6464	7377	8612	10389	16729
CP019324	1	28011	40.96604905	rep_cluster_707	002181__CP016800	MOBQ	NC_011352_00007	-	-	-	-	Mobilizable	CP019324	0	2705	CP019324	2264	2518	2787	3127	3517	3860	4212	4600	5062	5636	7653
CP019345	1	14059	37.12212817	rep_cluster_97	002454__CP019345_00012	-	-	-	-	-	-	Non-mobilizable	CP019345	0	8409	CP019345	3969	4326	4699	5171	5747	6446	7272	8185	9420	11197	17537
CP019349	1	10536	38.90470767	rep_cluster_1058	000300__NC_008499_00039	MOBQ	CP032362_00002	-	-	-	-	Mobilizable	CP019349	0	2973	CP019349	2264	2518	2787	3127	3529	3875	4230	4619	5085	5660	7691
CP019350	1	3152	37.88071066	-	-	-	-	-	-	-	-	Non-mobilizable	CP019350	0	8410	CP019350	3200	3557	3930	4402	4978	5677	6503	7416	8651	10428	16768
CP019351	1	10614	39.72112305	-	-	-	-	-	-	-	-	Non-mobilizable	CP019351	0	4515	CP019351	2264	2518	2835	3304	3879	4577	5401	6314	7547	9321	15653
CP019362	1	30716	29.52532882	-	-	-	-	-	-	-	-	Non-mobilizable	CP019362	0	6607	CP019362	1087	1161	1215	1295	1391	1470	1554	1688	1854	2058	2785
CP019363	1	5106	26.28280454	-	-	-	-	-	-	-	-	Non-mobilizable	CP019363	0	6192	CP019363	1025	1073	1101	1151	1198	1243	1297	1357	1400	1469	1806
CP019364	1	34098	29.41521497	-	-	-	-	-	-	-	-	Non-mobilizable	CP019364	0	7718	CP019364	1054	1104	1132	1187	1238	1283	1338	1400	1449	1529	1903
CP019365	1	33893	31.584693	-	-	-	-	-	-	-	-	Non-mobilizable	CP019365	0	7723	CP019365	1054	1104	1132	1188	1243	1289	1344	1406	1455	1535	1909
CP019366	1	33462	31.70462017	-	-	-	-	-	-	-	-	Non-mobilizable	CP019366	0	7725	CP019366	1054	1104	1133	1189	1244	1290	1345	1407	1456	1536	1910
CP019367	1	28724	31.36053474	-	-	-	-	-	-	-	-	Non-mobilizable	CP019367	0	7730	CP019367	1055	1106	1135	1191	1246	1293	1348	1410	1459	1539	1913
CP019368	1	38808	31.37755102	-	-	-	-	-	-	-	-	Non-mobilizable	CP019368	0	7724	CP019368	1054	1104	1132	1188	1242	1288	1343	1405	1454	1534	1908
CP019369	1	43228	31.14416582	-	-	-	-	-	-	-	-	Non-mobilizable	CP019369	0	7722	CP019369	1054	1104	1132	1188	1239	1285	1340	1402	1451	1531	1905
CP019421	1	192372	66.61208492	-	-	-	-	-	-	-	-	Non-mobilizable	CP019421	0	7717	CP019421	1006	1054	1081	1131	1176	1220	1273	1332	1374	1443	1775
CP019422	1	190985	65.38157447	-	-	MOBF	NC_014811_00165	-	-	-	-	Mobilizable	CP019422	0	4613	CP019422	935	979	1002	1050	1093	1136	1185	1240	1279	1346	1659
CP019423	1	19619	65.48244049	rep_cluster_1566	000937__NC_010394_00027	-	-	-	-	-	-	Non-mobilizable	CP019423	0	3087	CP019423	901	944	964	1009	1049	1088	1137	1190	1227	1292	1590
CP019424	1	13210	65.17032551	-	-	-	-	-	-	-	-	Non-mobilizable	CP019424	0	5197	CP019424	997	1045	1072	1122	1167	1211	1264	1323	1365	1434	1765
CP019425	1	5086	68.40346048	-	-	-	-	-	-	-	-	Non-mobilizable	CP019425	0	8411	CP019425	940	984	1007	1055	1098	1141	1190	1245	1284	1351	1664
CP019438	1	213573	61.53774119	rep_cluster_579	001983__CP021432_00100	-	-	-	-	-	-	Non-mobilizable	CP019438	0	7482	CP019438	2717	3074	3447	3919	4495	5194	6020	6933	8168	9945	16285
CP019439	1	114001	60.48543434	rep_cluster_599	002032__CP010870_00044	MOBP	NC_023148_00033	MPF_T	NC_023148_00034,NC_008042_00056,NC_004574_00087,NC_009955_00053,NC_009955_00049,NC_004574_00081	-	-	Conjugative	CP019439	0	6467	CP019439	2140	2302	2430	2581	2756	2915	3085	3313	3591	3945	5058
CP019441	1	189588	53.11570353	IncC	000092__CP025470	MOBH	NC_012885_00072	MPF_F	NC_012885_00167,NC_023291_00077,NC_012885_00091,NC_012885_00088,NC_016974_00085,NC_012885_00083,NC_014170_00023,NC_009140_00071,NC_008612_00190	MOBH	JQ319772	Conjugative	CP019441	0	152	CP019441	2264	2518	2787	3127	3568	4168	4898	5723	6804	8305	13945
CP019443	1	233802	45.70448499	IncHI2A,rep_cluster_1088	BX664015,000340__KU353730	MOBH	NC_012555_00231	MPF_F	NC_009838_00006,NC_005211_00005,NC_005211_00207,NC_005211_00200,NC_005211_00030,NC_021845_00017	MOBH	NC_004966	Conjugative	CP019443	0	920	CP019443	2264	2518	2787	3127	3568	4168	4898	5723	6754	8016	12923
CP019444	1	84565	53.13664045	IncFIC,IncFIA	AY458016,MK878891_00042	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_019094_00068,NC_010719_00097,NC_008460_00107,08-5333_00200	MOBP	AP014804	Conjugative	CP019444	0	110	CP019444	2264	2518	2787	3127	3568	4168	4898	5723	6834	8547	14691
CP019446	1	113443	53.48589159	-	-	MOBF	CP019446_00038	MPF_F	NC_021492_00082,NC_021492_00083,NC_021492_00091,NC_021492_00096,NC_021492_00098,NC_021492_00108	-	-	Conjugative	CP019446	0	4411	CP019446	2875	3232	3605	4077	4653	5352	6178	7091	8326	10103	16443
CP019447	1	96883	56.19458522	-	-	-	-	-	-	-	-	Non-mobilizable	CP019447	0	2903	CP019447	1814	1935	2027	2138	2267	2383	2521	2701	2922	3202	4139
CP019451	1	10983	58.8363835	-	-	-	-	-	-	-	-	Non-mobilizable	CP019451	0	8412	CP019451	3970	4327	4700	5172	5748	6447	7273	8186	9421	11198	17538
CP019452	1	8642	56.97755149	-	-	-	-	-	-	-	-	Non-mobilizable	CP019452	0	8413	CP019452	3971	4328	4701	5173	5749	6448	7274	8187	9422	11199	17539
CP019453	1	11431	56.9853906	-	-	-	-	-	-	-	-	Non-mobilizable	CP019453	0	8414	CP019453	3972	4329	4702	5174	5750	6449	7275	8188	9423	11200	17540
CP019456	1	159821	48.84589635	IncFIB,IncFIA	000096__NC_019117_00097,MK878891_00042	MOBF	NC_017627_00068	MPF_F	08-5333_00200,NC_008460_00107,NC_014615_00033,NC_010488_00021,NC_018966_00040,NC_017639_00100,NC_007675_00027,NC_013437_00116,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077	-	-	Conjugative	CP019456	0	75	CP019456	2264	2518	2787	3127	3568	4168	4933	5846	7079	8853	15185
CP019459	1	46799	70.93954999	-	-	-	-	-	-	-	-	Non-mobilizable	CP019459	0	7712	CP019459	734	772	788	822	857	892	938	984	1017	1076	1354
CP019460	1	30888	87.47733748	-	-	-	-	-	-	-	-	Non-mobilizable	CP019460	0	7715	CP019460	736	774	790	824	859	894	940	986	1019	1078	1360
CP019461	1	15583	70.90419046	-	-	-	-	-	-	-	-	Non-mobilizable	CP019461	0	7712	CP019461	734	772	788	822	857	892	938	984	1017	1076	1358
CP019462	1	15584	70.91889117	-	-	-	-	-	-	-	-	Non-mobilizable	CP019462	0	7712	CP019462	734	772	788	822	857	892	938	984	1017	1076	1357
CP019463	1	15586	70.90979084	-	-	-	-	-	-	-	-	Non-mobilizable	CP019463	0	7712	CP019463	734	772	788	822	857	892	938	984	1017	1076	1356
CP019464	1	15601	70.94417025	-	-	-	-	-	-	-	-	Non-mobilizable	CP019464	0	7712	CP019464	734	772	788	822	857	892	938	984	1017	1076	1355
CP019465	1	15591	83.28522866	-	-	-	-	-	-	-	-	Non-mobilizable	CP019465	0	7713	CP019465	735	773	789	823	858	893	939	985	1018	1077	1359
CP019513	1	66602	34.34431398	rep_cluster_992,rep_cluster_1294	002472__AE016833_00001,000612__AP009492	MOBC,MOBC	NC_004669_00010,NC_002630_00014	-	-	-	-	Mobilizable	CP019513	0	4636	CP019513	2264	2518	2787	3127	3568	4075	4588	5143	5762	6507	9327
CP019514	1	65920	34.43567961	rep_cluster_980	002463__CP002494_00007	MOBC	NZ_ASWX01000006_00035	-	-	-	-	Mobilizable	CP019514	0	4631	CP019514	2264	2518	2787	3127	3568	4047	4505	5000	5563	6233	8647
CP019559	1	277790	45.32560567	rep_cluster_1088,IncHI2A	000340__KU353730,BX664015	MOBH	NC_012555_00231	MPF_F	NC_005211_00030,NC_021845_00017,NC_005211_00012,NC_009838_00006,NC_005211_00005,NC_005211_00207,NC_005211_00200	MOBH	NZ_CP011613	Conjugative	CP019559	0	922	CP019559	2264	2518	2787	3127	3568	4168	4898	5723	6754	8006	12742
CP019561	1	148529	51.58184597	IncFIC,IncFIA	AY458016,MK878891_00042	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_010488_00021,NC_014615_00033,NC_010719_00096,08-5333_00200	MOBF	CP012166	Conjugative	CP019561	0	70	CP019561	2264	2518	2787	3127	3568	4168	4898	5723	6672	7837	12166
CP019564	1	20658	28.37157518	rep_cluster_2214,rep_cluster_1733	AP003139,BX571858	-	-	-	-	-	-	Non-mobilizable	CP019564	0	2968	CP019564	2264	2518	2787	3127	3568	4063	4545	5083	5682	6406	9193
CP019565	1	2473	30.812778	rep_cluster_1947	NC001390	-	-	-	-	-	-	Non-mobilizable	CP019565	0	611	CP019565	2264	2518	2787	3127	3568	4063	4539	5045	5615	6303	8801
CP019566	1	2622	30.93058734	rep_cluster_1017	000260__GQ900396	-	-	-	-	-	-	Non-mobilizable	CP019566	0	553	CP019566	2264	2518	2787	3127	3553	3972	4404	4878	5407	6011	8155
CP019567	1	4817	30.70375753	rep_cluster_1118,rep_cluster_1017	NC009751,000265__NC_019146_00001	-	-	-	-	-	-	Non-mobilizable	CP019567	0	568	CP019567	2264	2518	2787	3127	3553	3974	4406	4882	5411	6015	8162
CP019568	1	3202	23.32916927	rep_cluster_806	002287__NZ_CM001480_00003	-	-	-	-	-	-	Non-mobilizable	CP019568	0	3740	CP019568	549	567	574	594	611	629	655	675	689	723	935
CP019569	1	14755	26.19451034	rep_cluster_427	001760__CP023412	MOBP	CP023411_00009	MPF_unknown	AMN30901	-	-	Conjugative	CP019569	0	3581	CP019569	1936	2069	2178	2299	2444	2569	2715	2913	3153	3475	4470
CP019570	1	3843	24.82435597	rep_cluster_806	002287__NZ_CM001480_00003	-	-	-	-	-	-	Non-mobilizable	CP019570	0	3741	CP019570	550	568	575	595	612	630	656	676	690	724	936
CP019571	1	2421	33.2094176	rep_cluster_1772	001191__CP019571_00002	-	-	-	-	-	-	Non-mobilizable	CP019571	0	6350	CP019571	3143	3500	3873	4345	4921	5620	6446	7359	8594	10371	16711
CP019575	1	20644	28.37628367	rep_cluster_2214	AP003139	-	-	-	-	-	-	Non-mobilizable	CP019575	0	2968	CP019575	2264	2518	2787	3127	3568	4063	4545	5083	5682	6406	9190
CP019577	1	82596	25.65620611	rep_cluster_1519	000865__CP019577	MOBM	CP025502_00008	-	-	-	-	Mobilizable	CP019577	0	3445	CP019577	2017	2156	2273	2401	2553	2690	2843	3049	3300	3631	4669
CP019578	1	69827	25.67917854	rep_cluster_1519	000870__CP019578	MOBM	CP025502_00008	-	-	-	-	Mobilizable	CP019578	0	3444	CP019578	2017	2156	2273	2401	2553	2690	2843	3050	3301	3633	4673
CP019579	1	49582	28.11302489	-	-	-	-	-	-	-	-	Non-mobilizable	CP019579	0	5832	CP019579	326	332	336	347	357	372	388	400	407	420	537
CP019580	1	49728	27.66650579	rep_cluster_1519	000861__DQ366035	-	-	-	-	-	-	Non-mobilizable	CP019580	0	3448	CP019580	2017	2156	2273	2401	2553	2690	2843	3051	3302	3634	4677
CP019582	1	23910	38.53617733	rep_cluster_707	002176__NZ_AVAB01000114_00021	MOBQ	CP013152_00040	-	-	-	-	Mobilizable	CP019582	0	4110	CP019582	2264	2518	2787	3089	3368	3635	3920	4240	4623	5117	6846
CP019598	1	29492	28.58741354	rep_cluster_1017,rep_cluster_1110	000261__GQ900456,000371__DQ390456_00046	-	-	-	-	-	-	Non-mobilizable	CP019598	0	4775	CP019598	2264	2518	2787	3127	3568	4065	4566	5113	5721	6458	9252
CP019599	1	10332	26.94541231	rep_cluster_1118,rep_cluster_2222	000390__NC_002096_00001,AF447813	MOBV	NC_010262_00002	-	-	-	-	Mobilizable	CP019599	0	2160	CP019599	2264	2582	2953	3422	3997	4695	5519	6432	7665	9439	15771
CP019601	1	36316	22.38131953	rep_cluster_768	002248__CP016085_00007	-	-	-	-	-	-	Non-mobilizable	CP019601	0	4941	CP019601	388	396	400	413	427	444	463	478	490	508	635
CP019604	1	346204	60.67116498	rep_cluster_91	002394__CP019604_00150	-	-	-	-	-	-	Non-mobilizable	CP019604	0	7546	CP019604	1261	1344	1406	1491	1591	1674	1766	1904	2076	2284	3028
CP019608	1	46963	65.49837106	-	-	MOBF	CP019608_00031	-	-	-	-	Mobilizable	CP019608	0	7466	CP019608	3459	3816	4189	4661	5237	5936	6762	7675	8910	10687	17027
CP019627	1	6389	43.24620441	Col(SD853)	NC_015392	MOBV	NC_005311_00009	-	-	-	-	Mobilizable	CP019627	0	514	CP019627	2153	2316	2445	2598	2773	2932	3102	3330	3608	3962	5076
CP019632	1	94445	55.8875536	rep_cluster_1952	001397__CP011928_00051	MOBQ	CP011928_00066	-	-	-	-	Mobilizable	CP019632	0	6480	CP019632	1835	1957	2055	2168	2297	2414	2553	2735	2958	3238	4179
CP019637	1	37028	43.52381981	-	-	-	-	-	-	-	-	Non-mobilizable	CP019637	0	7711	CP019637	1189	1270	1330	1414	1513	1595	1686	1824	1995	2202	2931
CP019638	1	15633	42.30154161	rep_cluster_1709	001118__CP019638_00001	-	-	-	-	-	-	Non-mobilizable	CP019638	0	8415	CP019638	1190	1271	1331	1415	1514	1596	1687	1825	1996	2203	2932
CP019641	1	329482	44.84281387	rep_cluster_367	001683__CP019641_00151	MOBQ	CP019642_00061	-	-	-	-	Mobilizable	CP019641	0	7708	CP019641	206	208	209	216	221	228	236	244	249	257	308
CP019642	1	89073	43.55753146	-	-	MOBQ	CP019642_00061	-	-	-	-	Mobilizable	CP019642	0	7709	CP019642	207	209	210	217	222	229	237	245	250	258	309
CP019643	1	12282	44.9926722	-	-	-	-	-	-	-	-	Non-mobilizable	CP019643	0	8416	CP019643	3594	3951	4324	4796	5372	6071	6897	7810	9045	10822	17162
CP019647	1	275801	46.76161435	IncHI2A,rep_cluster_1088,IncN	BX664015,000340__KU353730,000155__CP018649	MOBH	NC_012555_00231	MPF_F	NC_005211_00005,NC_009838_00006,NC_005211_00012,NC_021845_00017,NC_005211_00030,NC_005211_00200,NC_005211_00207,NC_008612_00190	MOBH	NC_004966	Conjugative	CP019647	0	920	CP019647	2264	2518	2787	3127	3568	4168	4898	5723	6754	8016	12822
